"timestamp" "rawTimesamp" "distance" "lat" "lon" "alt" "speed" "acc" "dir" "connected" "rsrp" "rsrq" "sinr" "cqi" "ss" "ta" "ci" "pci" "id" "payload" "throughput" "rtt" "txPower" "measurement" "location"
811.54 1544620666 7418.25 51.46202665 7.48075612 170.08 11.5 0 95.01 1 -83 -6 13 11 53 2 29913346 433 80 6 30.4956 39 10.6563 "1544619854" "suburban"
822.86 1544620677 7541.78 51.46200886 7.48257214 174.93 8.24 0.43 91.05 1 -81 -9 18 15 60 2 29913346 433 81 10 27.9135 46 14.4219 "1544619854" "suburban"
832.76 1544620687 7633.79 51.46192899 7.48380339 176.02 11.63 0 127.11 1 -84 -6 16 10 53 2 29913345 434 82 10 28.6123 42 12.0469 "1544619854" "suburban"
842.42 1544620697 7715.09 51.46144459 7.48438811 176.99 9.27 0 173.1 1 -85 -6 27 12 52 2 29913345 434 83 10 32.7869 38 12.7813 "1544619854" "suburban"
852.22 1544620706 7825.69 51.46035118 7.48452849 184.39 12.05 0 184.05 1 -90 -9 11 8 50 2 29913345 434 84 6 21.4669 44 16.8906 "1544619854" "suburban"
862.5 1544620717 7957.19 51.45920276 7.48424406 192.13 13.22 0 191.53 1 -105 -9 8 5 35 2 29913345 434 85 5 15.7791 41 20.8594 "1544619854" "suburban"
871.79 1544620726 8085.77 51.45808659 7.48385239 201.16 13.7 0 193.72 1 -105 -10 4 7 36 2 29913345 434 86 3 12.931 35 21.5625 "1544619854" "suburban"
883.41 1544620738 8261.11 51.45646359 7.48336841 208.09 16.04 0 188.65 1 -96 -9 11 8 43 7 28371200 68 87 8 18.583 45 17.4688 "1544619854" "suburban"
892.66 1544620747 8400.59 51.45521582 7.48334395 213.34 12.52 0 175.34 1 -91 -11 11 9 51 7 28371200 68 88 10 29.873 40 16.6719 "1544619854" "suburban"
901.44 1544620756 8523.74 51.45412131 7.48396327 220.16 17.28 0 153.53 1 -89 -6 15 14 46 6 28371202 67 89 3 16.0858 48 19.6563 "1544619854" "suburban"
16.17 1544708739 159.24 51.49075251 7.41489672 150.22 12.42 0 77.95 1 -89 -6 13 14 47 8 26385408 95 0 9 14.8853 102 16.6719 "1544708723" "suburban"
22.72 1544708746 237.44 51.49078283 7.41609245 149.88 11.37 -0.18 89.24 1 -84 -6 7 6 52 4 29391105 167 1 10 29.0803 50 13.4375 "1544708723" "suburban"
31.52 1544708755 300.99 51.49066062 7.416857 150.33 0.41 -3.09 104.8 1 -81 -5 22 15 55 4 29391105 167 2 6 30.3797 50 2.32813 "1544708723" "suburban"
50.75 1544708774 302.39 51.49064075 7.4169611 150.16 3.92 0 100.31 1 -80 -6 22 15 58 4 29391105 167 4 2 18.7354 50 1.36719 "1544708723" "suburban"
60.53 1544708784 392.6 51.48971514 7.41751225 152.76 14.54 -0.7 166.55 1 -81 -5 18 12 53 4 29391105 167 5 1 13.4228 76 8.23438 "1544708723" "suburban"
70.5 1544708794 537.92 51.48840617 7.41773508 153.05 15.15 0.13 179.92 1 -88 -7 11 15 50 4 29391105 167 6 1 12.8824 51 15.1406 "1544708723" "suburban"
82.11 1544708805 709.15 51.48705266 7.41830231 147.35 14.34 0 137.68 1 -96 -9 0 6 43 9 28365056 222 7 3 10.9589 50 19.5 "1544708723" "suburban"
105.01 1544708828 985.19 51.48470422 7.41896074 149.67 11.89 0.25 181.05 1 -96 -11 -1 6 41 11 29391105 167 9 5 7.92864 54 18.7656 "1544708723" "suburban"
116.88 1544708840 1142.37 51.48344034 7.41789403 149.5 13.22 -0.21 213.56 1 -97 -10 4 14 43 9 28365056 222 10 10 11.6737 58 17.0469 "1544708723" "suburban"
124.21 1544708847 1232.39 51.48277526 7.41730851 148.01 10.53 0 203.85 1 -100 -11 -2 5 41 9 28365056 222 11 4 7.64636 67 20.7969 "1544708723" "suburban"
132.11 1544708855 1314.42 51.48207313 7.41689898 148.56 10.8 0 198.78 1 -98 -11 4 7 39 9 28365056 222 12 3 11.5942 74 19.6094 "1544708723" "suburban"
140.71 1544708864 1372.6 51.48164389 7.41665729 151.24 0 0 199.72 1 -90 -9 11 12 48 9 28365056 222 13 2 19.1159 45 15.4844 "1544708723" "suburban"
150.81 1544708874 1384.19 51.48146799 7.41679151 153.51 8.9 2 102.26 1 -88 -10 8 9 54 9 28365056 222 14 2 17.4102 37 13.6875 "1544708723" "suburban"
160.64 1544708884 1510.62 51.48158117 7.4187556 151.99 15.58 0.38 84.68 1 -87 -9 5 6 52 5 28365057 224 15 0.5 5.14139 37 15.6719 "1544708723" "suburban"
170.08 1544708893 1664.62 51.48169354 7.42087964 146.81 16.85 0.61 85.26 1 -93 -12 0 6 46 5 28365057 224 16 0.1 4.51979 36 15.0625 "1544708723" "suburban"
182.21 1544708905 1885.92 51.48212424 7.42402424 129.24 18.41 0 78.09 1 -104 -10 4 8 36 5 28365057 224 17 3 10.2564 34 21.5625 "1544708723" "suburban"
197.28 1544708920 2109.97 51.48255545 7.42706224 129.87 9.99 0 81.62 1 -101 -11 -1 3 41 17 28368386 213 18 10 10.8533 37 20.4844 "1544708723" "suburban"
206.33 1544708930 2170.4 51.48264694 7.42811531 132.84 8.73 4.6 85.61 1 -97 -9 1 5 42 17 28368386 213 19 10 12.4883 46 19.6406 "1544708723" "suburban"
210.04 1544708933 2207.49 51.48263583 7.42865092 132.31 13.34 1.58 90.81 1 -96 -11 1 5 44 17 28368386 213 20 0.1 4.7059 50 18.9063 "1544708723" "suburban"
222.16 1544708945 2364.89 51.48244536 7.43092315 138.8 12.16 0 95.99 1 -99 -9 -1 6 41 6 28367106 86 21 5 17.6134 37 18.6563 "1544708723" "suburban"
242.89 1544708966 2456.53 51.48231351 7.43212172 140.01 0 0 96.99 1 -93 -8 7 12 46 12 28368386 213 23 6 15.931 37 18.1406 "1544708723" "suburban"
250.07 1544708973 2456.53 51.48231351 7.43212172 140.01 0 0 96.99 1 -94 -9 9 10 46 12 28368386 213 24 0.1 3.9409 39 15.5313 "1544708723" "suburban"
263.23 1544708986 2456.53 51.48230103 7.43211394 140.14 0 0 96.99 1 -93 -8 10 11 47 12 28368386 213 25 6 14.4404 49 18.6719 "1544708723" "suburban"
271.05 1544708994 2456.53 51.48229779 7.43211772 140.99 0 0 157.66 1 -92 -8 21 9 48 12 28368386 213 26 2 13.6635 38 15.9063 "1544708723" "suburban"
282.12 1544709005 2510.39 51.48224406 7.43309806 142.98 10.03 0 96.09 1 -86 -6 4 6 51 4 28367106 86 27 5 18.0668 44 12.3594 "1544708723" "suburban"
303.97 1544709027 2760.08 51.48197452 7.43669672 145.17 6.7 -0.37 96.95 1 -90 -9 5 6 50 4 28367105 85 29 10 19.7287 42 19.9375 "1544708723" "suburban"
310.31 1544709033 2819.49 51.48190285 7.43769551 144.35 10.17 -5.04 96.49 1 -89 -7 0 14 49 4 28367105 85 30 0.5 9.34579 48 16.875 "1544708723" "suburban"
330.82 1544709054 2990.85 51.48174548 7.44011587 149.26 13.18 0.16 95.65 1 -92 -7 1 9 46 9 28368386 213 32 0.5 4.662 60 19.1406 "1544708723" "suburban"
340.65 1544709064 3110.97 51.48147989 7.44177674 150.5 12.89 0.84 121.51 1 -99 -14 -3 4 47 9 28368386 213 33 1 10.4302 42 19.6719 "1544708723" "suburban"
354.81 1544709078 3286.37 51.4802373 7.44321156 153.97 12.42 1.07 169.61 1 -90 -5 14 15 48 7 28367105 85 34 10 16.4136 37 16.9688 "1544708723" "suburban"
376.01 1544709099 3573.69 51.47797589 7.4451431 158.6 12.82 0.21 151.22 1 -104 -10 4 6 35 7 28368386 213 36 4 5.33156 38 21.5625 "1544708723" "suburban"
382.31 1544709105 3653.97 51.47727015 7.44575123 158.29 13.71 0.39 151.58 1 -102 -11 1 6 40 7 28368384 215 37 4 13.1904 43 21.0938 "1544708723" "suburban"
392.01 1544709115 3788.17 51.47627254 7.44662386 158.92 12.16 -0.44 152.24 1 -91 -6 14 10 45 11 29568768 415 38 8 30.6954 36 16.9375 "1544708723" "suburban"
401.23 1544709124 3901.51 51.47542276 7.44737257 159.93 9.99 0 149.51 1 -90 -6 10 12 45 11 29568768 415 39 3 17.4165 37 16.9688 "1544708723" "suburban"
415.21 1544709138 3985.48 51.47485883 7.44797628 158.91 0 0 143.28 1 -96 -7 10 15 42 6 28368384 215 40 8 12.0618 36 17.9844 "1544708723" "suburban"
424 1544709147 3985.48 51.47485883 7.44797628 158.84 0 0 143.28 1 -100 -9 -1 7 41 6 28368384 215 41 7 13.7694 55 14 "1544708723" "suburban"
430.13 1544709153 3985.48 51.47485883 7.44797628 158.78 0 0 143.28 1 -99 -10 -1 8 42 6 28368384 215 42 0.1 2.97399 38 16.5 "1544708723" "suburban"
441.77 1544709165 3985.48 51.47485883 7.44797628 158.51 0 0 143.28 1 -100 -9 7 6 39 6 28368384 215 43 3 12.572 35 19.7813 "1544708723" "suburban"
450.29 1544709173 3985.48 51.47485883 7.44797628 158.23 0 0 143.28 1 -100 -8 7 7 39 6 28368384 215 44 0.5 9.15332 37 19.8281 "1544708723" "suburban"
465.09 1544709188 3985.48 51.47479738 7.44807112 149.11 6.03 0 141.85 1 -101 -8 5 7 39 6 28368384 215 45 8 12.3409 36 21.3594 "1544708723" "suburban"
472.14 1544709195 4034.45 51.47444237 7.44855106 151.51 8.67 0 140.15 1 -99 -8 8 9 41 6 28368384 215 46 5 17.5824 43 20.2813 "1544708723" "suburban"
480.01 1544709203 4111.63 51.47389771 7.44935806 155.22 11.08 0.23 135.9 1 -87 -6 9 6 50 7 29568768 415 47 0.1 4.73375 46 14.7969 "1544708723" "suburban"
490.48 1544709214 4225.93 51.47319571 7.45071571 166.84 10.09 0.64 123.73 1 -82 -5 24 15 56 7 29568768 415 48 1 12.7592 40 10.7969 "1544708723" "suburban"
500.37 1544709224 4346.47 51.47270888 7.45242564 165.49 14.92 -0.94 109.08 1 -84 -6 20 15 52 7 29568768 415 49 0.5 7.8125 40 10.9375 "1544708723" "suburban"
520.03 1544709243 4627.76 51.47203914 7.45615037 162.53 14.32 0.01 112.51 1 -88 -6 11 10 49 7 29568768 415 51 0.1 4.4944 39 14.3125 "1544708723" "suburban"
532.72 1544709256 4801.05 51.47134497 7.45840863 159.63 12.18 -0.41 115.52 1 -87 -8 17 12 52 7 29568768 415 52 9 25.4687 38 17.1406 "1544708723" "suburban"
541.24 1544709264 4907.66 51.4709416 7.45973124 155.28 12.46 0 115.03 1 -91 -9 13 8 50 7 29568768 415 53 3 17.7384 42 18.9688 "1544708723" "suburban"
552.51 1544709276 5060.42 51.47033441 7.46191819 160.2 14.53 2.39 115.05 1 -96 -9 -1 6 42 6 29568769 416 54 4 12.2605 39 20 "1544708723" "suburban"
560.53 1544709284 5169.93 51.46991319 7.46334901 158.64 14.01 1.7 114.78 1 -102 -12 1 4 41 13 26378498 495 55 1 11.9581 39 19.8438 "1544708723" "suburban"
571.87 1544709295 5348.73 51.46944789 7.4658097 154.57 17.82 0.79 99.57 1 -101 -10 2 7 40 13 26378498 495 56 5 20.0803 35 20.2813 "1544708723" "suburban"
580.03 1544709303 5505.5 51.46950271 7.46803738 151.95 18.64 -0.78 82.18 1 -102 -9 -1 5 37 14 29401601 354 57 0.1 5.06331 46 20.3281 "1544708723" "suburban"
592.52 1544709316 5744.18 51.46982569 7.47158916 154.9 19.75 -0.37 89.24 1 -97 -10 -1 6 41 19 31263232 281 58 5 15.186 38 18.4375 "1544708723" "suburban"
600.12 1544709323 5889.41 51.46971704 7.47350647 157.25 18.7 0 98.08 1 -99 -12 -3 6 44 19 31263232 281 59 0.1 3.18726 40 19.3281 "1544708723" "suburban"
625.63 1544709349 6252.87 51.46972897 7.47866199 167.53 5.6 -1.83 75.65 1 -95 -13 1 6 48 26 28371200 68 61 10 18.6872 631 19.4844 "1544708723" "suburban"
631.69 1544709355 6288.13 51.46985064 7.47919692 168.43 7.78 1.18 73.78 1 -88 -10 6 9 53 8 26378497 496 62 7 31.8363 54 16.7813 "1544708723" "suburban"
641.31 1544709364 6393.17 51.47018317 7.48076983 172.94 14.21 0.79 71.15 1 -80 -6 22 12 57 8 26378497 496 63 5 28.2686 45 9.73438 "1544708723" "suburban"
650.07 1544709373 6483.44 51.47014072 7.48169998 173.8 9.62 1.91 165.44 1 -91 -9 9 7 49 8 26378497 496 64 0.1 3.96041 39 16.4688 "1544708723" "suburban"
661.35 1544709385 6621.74 51.46877401 7.48225876 174.73 12.34 1.16 168.49 1 -89 -11 -1 8 55 8 29913344 432 65 4 22.3308 47 19.4531 "1544708723" "suburban"
671.85 1544709395 6756.88 51.46766448 7.48270827 174.64 8.51 -2.13 169.28 1 -94 -10 4 7 48 8 29913344 432 66 6 24.4399 40 15.2813 "1544708723" "suburban"
682.48 1544709406 6888.18 51.4664137 7.48262233 172.98 13.21 -5.79 193.07 1 -92 -7 19 14 45 8 29913344 432 67 8 24.893 46 17.7031 "1544708723" "suburban"
690.06 1544709413 7000.04 51.46550656 7.48197005 166.16 14.66 -0.18 203 1 -86 -6 13 1 51 8 29913344 432 68 0.1 4.14509 39 11.3906 "1544708723" "suburban"
702.32 1544709426 7185.45 51.46384637 7.48098 172.57 14.28 -3.35 195.53 1 -86 -11 4 12 55 8 29913344 432 69 9 29.5931 38 17.3438 "1544708723" "suburban"
712.44 1544709436 7329.83 51.4626199 7.48042429 174.27 12.69 -3.17 196.7 1 -73 -6 27 15 63 2 29913346 433 70 10 31.4713 55 2.75 "1544708723" "suburban"
722.33 1544709446 7382.95 51.46231692 7.48028972 174.82 0 0 198.74 1 -87 -6 20 9 50 2 29913346 433 71 9 29.5203 42 18.6563 "1544708723" "suburban"
732.22 1544709455 7382.95 51.46231692 7.48028972 174.7 0 0 198.74 1 -84 -7 20 12 54 2 29913346 433 72 10 34.5572 39 14.2188 "1544708723" "suburban"
750.75 1544709474 7399.78 51.46211156 7.4802046 174.17 0 0 196.44 1 -87 -6 25 9 50 2 29913346 433 74 2 18.6263 53 16.9688 "1544708723" "suburban"
761.76 1544709485 7444.32 51.46203685 7.48099869 172.67 11.5 0.51 91.45 1 -87 -7 15 10 48 2 29913346 433 75 7 29.8986 36 17.2969 "1544708723" "suburban"
770.03 1544709493 7553.46 51.46202663 7.48255871 174.73 13.48 -0.46 90.55 1 -83 -10 9 11 57 2 29913346 433 76 0.1 4.27809 37 2.57813 "1544708723" "suburban"
782.43 1544709506 7694 51.46174911 7.48436811 181.69 10.22 2.26 157.48 1 -82 -9 25 15 57 2 29913345 434 77 10 31.8471 46 9.09375 "1544708723" "suburban"
790.69 1544709514 7794.65 51.4608021 7.48461717 184.88 14.37 -0.19 174.83 1 -86 -9 16 9 52 2 29913345 434 78 2 20.2276 41 9.35938 "1544708723" "suburban"
806.32 1544709530 7995.82 51.45896955 7.48419189 200.54 12.56 -0.2 190.74 1 -100 -11 4 8 41 2 29913345 434 79 10 12.4514 38 19.3906 "1544708723" "suburban"
810.05 1544709533 8041.33 51.45865485 7.4840749 201.81 10.86 -0.96 191.33 1 -100 -11 2 5 40 2 29913345 434 80 0.1 4.41991 36 18.25 "1544708723" "suburban"
821.3 1544709544 8176.57 51.45746996 7.48367198 211.91 16.35 0 191.99 1 -94 -8 8 5 44 7 28371200 68 81 3 17.1184 48 19.2188 "1544708723" "suburban"
830.34 1544709554 8323.6 51.45602663 7.4832742 215.04 16.01 -0.91 186.51 1 -91 -9 11 9 48 7 28371200 68 82 0.1 2.63159 55 17.3594 "1544708723" "suburban"
842.34 1544709566 8524.54 51.45421213 7.48382701 222.35 17.17 -0.18 157.46 1 -90 -6 10 12 46 6 28371202 67 83 5 16.4339 59 16.9219 "1544708723" "suburban"
850.83 1544709574 8665.56 51.45334154 7.48512805 227.17 16.26 -0.24 129.85 1 -89 -6 16 1 48 6 28371202 67 84 3 24.6154 39 19.6563 "1544708723" "suburban"
860.63 1544709584 8815.91 51.45240602 7.48671475 234.71 15.4 0.82 142.21 1 -83 -6 24 15 55 6 28371202 67 85 2 21.5054 40 12.9531 "1544708723" "suburban"
870.01 1544709593 8959.55 51.45127248 7.48763585 239.98 14.53 -0.46 158.77 1 -90 -7 5 5 49 6 28371202 67 86 0.1 5.26318 40 18.2656 "1544708723" "suburban"
12.2 1544794929 123.47 51.49058857 7.41441045 155.69 14.64 0 79.03 1 -89 -6 15 12 49 9 26385408 95 0 2 9.40071 62 15.5938 "1544794917" "suburban"
21.02 1544794938 239.66 51.49069547 7.41606872 153.22 12.05 -0.16 90.17 1 -82 -5 16 15 53 10 26385408 95 1 2 23.088 198 9.1875 "1544794917" "suburban"
32.28 1544794949 307.61 51.49058655 7.41694684 152.59 0 0 104.73 1 -83 -5 22 12 52 4 29391105 167 2 8 29.7122 69 11.8125 "1544794917" "suburban"
41.62 1544794958 307.61 51.49058655 7.41694684 152.56 0 0 104.73 1 -77 -6 28 12 59 4 29391105 167 3 5 25.6739 48 4.92188 "1544794917" "suburban"
50.22 1544794967 307.61 51.49058655 7.41694684 152.46 0 0 104.73 1 -77 -8 26 15 62 4 29391105 167 4 0.1 3.70372 48 -0.59375 "1544794917" "suburban"
62.83 1544794980 307.61 51.49056906 7.41694603 152.1 0 0 26.07 1 -77 -6 28 15 60 4 29391105 167 5 10 29.4551 48 4.92188 "1544794917" "suburban"
71.17 1544794988 307.61 51.49055799 7.4168911 150.54 0 0 291.67 1 -77 -6 25 15 58 4 29391105 167 6 3 21.8182 59 8.67188 "1544794917" "suburban"
81.34 1544794998 315.76 51.49040098 7.41719614 151.96 5.83 0 163.32 1 -76 -5 29 15 58 4 29391105 167 7 4 24.6533 39 2.09375 "1544794917" "suburban"
92.36 1544795009 455.71 51.48915639 7.41767537 151.76 14.99 0 169.26 1 -83 -5 25 15 53 4 29391105 167 8 6 21.1454 59 12.4219 "1544794917" "suburban"
100.49 1544795017 582.38 51.48802998 7.41770132 151.78 16.3 0 180.78 1 -91 -7 11 9 47 4 29391105 167 9 0.1 1.85616 60 17.8125 "1544794917" "suburban"
110.55 1544795027 738.05 51.48680636 7.41859004 145.27 13.46 0 153.22 1 -102 -8 11 7 36 10 28365056 222 10 0.5 7.76699 42 20.3125 "1544794917" "suburban"
122.81 1544795040 876.69 51.48564914 7.41855079 145.03 10.3 0 169.34 1 -94 -8 24 8 46 10 28365056 222 11 5 14.301 37 16.6719 "1544794917" "suburban"
135.27 1544795052 1021.52 51.48432243 7.41873521 150.72 13.49 0 208.13 1 -98 -8 -3 8 40 12 29391105 167 12 8 12.4079 44 18.5938 "1544794917" "suburban"
145.09 1544795062 1155.36 51.48330125 7.41765946 144.8 13.1 0 211.82 1 -99 -9 8 7 41 8 28365056 222 13 7 11.171 52 17.4375 "1544794917" "suburban"
150.85 1544795068 1231.76 51.48277751 7.41725764 145.38 13.39 0 203.9 1 -104 -9 7 7 36 8 28365056 222 14 1 9.58084 39 20.3125 "1544794917" "suburban"
162.15 1544795079 1360.8 51.4816852 7.41665375 152.32 0 0 200.85 1 -90 -11 9 8 52 8 28365056 222 15 7 26.3529 36 18.9688 "1544794917" "suburban"
170.42 1544795087 1360.8 51.4816852 7.41665375 152.44 0 0 200.85 1 -91 -9 7 8 50 8 28365056 222 16 0.5 9.30233 40 15.1875 "1544794917" "suburban"
181.53 1544795098 1360.8 51.4816852 7.41665375 152.6 0 0 200.85 1 -89 -10 6 7 53 8 28365056 222 17 3 16.2162 44 17.8281 "1544794917" "suburban"
191.89 1544795109 1360.8 51.48168738 7.41663981 152.77 0 0 200.85 1 -92 -9 4 6 48 8 28365056 222 18 4 17.5824 55 15.125 "1544794917" "suburban"
201.22 1544795118 1360.8 51.48171589 7.41660739 153.83 0 0 354.13 1 -93 -11 6 9 49 8 28365056 222 19 3 20.1511 46 20.625 "1544794917" "suburban"
212.3 1544795129 1361.21 51.48166685 7.41653141 154.51 1.64 0 181.95 1 -91 -12 4 8 53 8 28365056 222 20 6 21.3713 38 18.4219 "1544794917" "suburban"
221.05 1544795138 1427.1 51.48153172 7.41768817 154.87 13.58 0 82.28 1 -86 -9 4 9 54 5 28365057 224 21 3 23.7154 44 11.8594 "1544794917" "suburban"
231.99 1544795149 1599.6 51.48164811 7.42021798 146.95 17.39 0.27 85.48 1 -84 -10 5 9 56 5 28365057 224 22 5 20.7254 39 14.7344 "1544794917" "suburban"
241.83 1544795159 1764.97 51.48187973 7.42237117 144.41 16.31 0 77.37 1 -98 -11 -3 4 44 5 28365057 224 23 3 13.4454 39 19.7188 "1544794917" "suburban"
257.15 1544795174 2021.22 51.48242092 7.4261407 133.2 15.48 0 76.81 1 -99 -8 5 8 40 16 28368386 213 24 9 10.2099 45 17.0938 "1544794917" "suburban"
263.88 1544795181 2100.63 51.48257711 7.4272355 133.89 5.63 -2.16 78.56 1 -102 -13 -2 6 43 16 28368386 213 25 6 12.4967 41 20.5625 "1544794917" "suburban"
274.8 1544795192 2180 51.48260695 7.42836066 134.9 10.6 0 90.98 1 -97 -12 1 6 45 16 28368386 213 26 8 13.4993 39 18.2344 "1544794917" "suburban"
285.77 1544795202 2327.73 51.48245365 7.43049073 136.17 13.82 0 96.99 1 -97 -11 1 7 44 16 28368386 213 27 7 10.0161 43 17.7656 "1544794917" "suburban"
292.73 1544795209 2382.2 51.48238442 7.43126338 137.91 0 0 96.05 1 -89 -9 4 12 50 5 28367106 86 28 6 18.12 41 12.4688 "1544794917" "suburban"
300.77 1544795217 2382.2 51.48238442 7.43126338 137.92 0 0 96.05 1 -96 -8 4 6 40 5 28367106 86 29 1 10.929 60 19.3281 "1544794917" "suburban"
313.79 1544795231 2382.2 51.48238442 7.43126338 137.87 0 0 96.05 1 -94 -9 2 9 45 5 28367106 86 30 9 19.3133 44 6.70313 "1544794917" "suburban"
321.36 1544795238 2382.2 51.48238442 7.43126338 137.88 0 0 96.05 1 -96 -10 0 4 42 5 28367106 86 31 3 17.8042 42 9.04688 "1544794917" "suburban"
341.24 1544795258 2438.79 51.48229505 7.4322234 139.99 5.87 0 96.38 1 -98 -11 3 6 44 12 28368386 213 33 3 19.8511 38 19.6563 "1544794917" "suburban"
351.68 1544795268 2540.85 51.48218684 7.43364811 141 12.5 0 96.48 1 -88 -9 10 11 52 11 28368386 213 34 3 14.6879 52 19.1406 "1544794917" "suburban"
360.59 1544795277 2655.61 51.48206732 7.435322 141.89 12.89 0 96.55 1 -85 -7 10 15 50 4 28367106 86 35 0.5 6.6335 40 4.09375 "1544794917" "suburban"
373.1 1544795290 2808.79 51.48190491 7.43756183 145.71 8.8 -1.46 97.27 1 -91 -10 7 11 50 4 28367105 85 36 10 26.4463 49 10.5156 "1544794917" "suburban"
382.2 1544795299 2853.12 51.4818474 7.43824264 147.56 1.46 0 102.83 1 -82 -5 15 8 55 4 28367105 85 37 8 29.2772 35 7.64063 "1544794917" "suburban"
393.72 1544795310 2900.79 51.48182931 7.43894677 150.73 8.62 0 95.98 1 -93 -6 14 10 43 4 28367105 85 38 10 21.7037 41 19.2656 "1544794917" "suburban"
401.06 1544795318 2976.58 51.48174846 7.44012183 150.02 11.51 -0.15 95.34 1 -93 -7 11 7 45 8 28368386 213 39 0.5 3.87597 41 17.8281 "1544794917" "suburban"
412.72 1544795329 3118.54 51.48141011 7.44195036 151.94 14.5 0 124.91 1 -97 -11 10 7 44 8 28368386 213 40 6 17.9038 49 17.9375 "1544794917" "suburban"
421.8 1544795339 3239.97 51.48061868 7.44311648 154.39 11.42 0 160.43 1 -85 -5 18 15 51 7 28367105 85 41 5 22.6629 49 11.7344 "1544794917" "suburban"
431.33 1544795348 3369.38 51.4794661 7.44382187 155.62 15.74 0 151.61 1 -101 -10 0 7 39 7 28367105 85 42 2 12.0301 37 20 "1544794917" "suburban"
441.1 1544795358 3526.57 51.47819365 7.44492342 157.18 13.74 -1.18 151.46 1 -107 -12 -2 4 36 14 29568768 213 43 1 7.07339 33 20 "1544794917" "suburban"
451.37 1544795368 3601.7 51.47768305 7.44538749 158.18 0.91 0 150.27 1 -102 -9 4 7 39 7 28368384 215 44 2 11.994 50 20.9219 "1544794917" "suburban"
460.72 1544795377 3602.4 51.47768305 7.44538749 158.28 0 0 150.27 1 -100 -9 10 8 39 7 28368384 215 45 1 10.9141 42 20.0938 "1544794917" "suburban"
471.24 1544795388 3659.65 51.47709039 7.44590397 158.52 14.84 0 151.93 1 -100 -8 11 7 40 7 28368384 215 46 2 13.0506 48 20.6719 "1544794917" "suburban"
481.69 1544795398 3816.18 51.47590487 7.44690278 159.58 14.19 0 151.68 1 -84 -9 22 9 57 11 29568768 415 47 6 29.0733 36 11.25 "1544794917" "suburban"
496.49 1544795413 3971.64 51.47474344 7.44810362 161.08 6.66 0 142.44 1 -96 -8 7 7 43 7 28368384 215 48 10 12.502 60 20.0625 "1544794917" "suburban"
503.82 1544795421 4028.49 51.47438238 7.44859799 157.63 9.07 0 140.11 1 -99 -9 7 7 41 7 28368384 215 49 8 17.1169 37 19.2813 "1544794917" "suburban"
511.51 1544795428 4105.86 51.47383606 7.44939082 158.45 11.18 0 135.82 1 -92 -8 11 11 48 7 28368384 215 50 6 32.3668 42 16.8906 "1544794917" "suburban"
521.48 1544795438 4217.05 51.47319537 7.45066196 157.75 10.97 0 124.31 1 -83 -5 17 10 54 7 29568768 415 51 6 33.8028 39 10.2813 "1544794917" "suburban"
531.29 1544795448 4367.44 51.47264505 7.45273798 157.98 16.69 0 107.25 1 -75 -5 33 13 61 7 29568768 415 52 4 25.1572 40 1.07031 "1544794917" "suburban"
541.48 1544795458 4523.1 51.47229648 7.45486858 159.39 14.2 0 108.12 1 -83 -5 26 15 53 7 29568768 415 53 6 33.1492 40 12.4219 "1544794917" "suburban"
550.45 1544795467 4649.54 51.4718975 7.45654673 157.29 13.32 0 113.8 1 -87 -6 26 12 49 7 29568768 415 54 0.5 9.43396 54 14.6094 "1544794917" "suburban"
561.48 1544795478 4781.99 51.47137462 7.45822355 152.96 10.52 0 116.51 1 -89 -7 21 11 49 7 29568768 415 55 6 33.4495 41 17.625 "1544794917" "suburban"
591.95 1544795509 4845.57 51.47114803 7.45900942 150.94 0 0 116.05 1 -86 -11 7 11 52 7 29568768 415 58 0.1 1.05681 388 0.125 "1544794917" "suburban"
594.12 1544795511 4845.57 51.47114803 7.45900942 150.93 0 0 116.05 1 -86 -11 10 10 53 7 29568768 415 57 9 5.23713 53 14.3594 "1544794917" "suburban"
601.59 1544795518 4876.91 51.47095012 7.45965027 151.17 8.66 0 116.68 1 -95 -9 8 6 46 7 29568768 415 59 4 21.3191 57 19.875 "1544794917" "suburban"
610.62 1544795527 4973.83 51.4706068 7.46092683 152.58 12.47 0 113.21 1 -94 -8 0 4 46 6 29568769 416 60 1 13.1363 39 18.0781 "1544794917" "suburban"
623.51 1544795540 5145.15 51.46995832 7.46322779 152.7 13.31 0 114.69 1 -100 -10 2 7 41 15 26378498 495 61 7 16.055 38 19.2344 "1544794917" "suburban"
632.4 1544795549 5261.33 51.46960086 7.46479059 151.5 13.61 0 105.69 1 -97 -8 5 7 42 15 26378498 495 62 5 16.9492 46 16.625 "1544794917" "suburban"
643.46 1544795560 5409.77 51.46943076 7.46690793 151.87 14.73 0 90.67 1 -96 -9 5 9 44 14 29401601 354 63 10 23.4192 43 16.4688 "1544794917" "suburban"
650.47 1544795567 5522.28 51.46953352 7.46851022 151.02 15.84 0 82.48 1 -99 -10 0 7 40 14 29401601 354 64 0.5 8.21355 34 20.5156 "1544794917" "suburban"
665.41 1544795582 5779.11 51.46980614 7.47223358 157.76 17.17 0 90.61 1 -98 -11 -3 9 43 14 29401601 354 65 10 15.1688 51 18.4844 "1544794917" "suburban"
675.48 1544795592 5951.45 51.46965304 7.47466419 160.43 16.46 0 97.68 1 -102 -9 4 6 39 21 31263232 281 66 8 11.7625 41 21.2813 "1544794917" "suburban"
