distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,payload,throughput,rtt,txPower,hour,ci_26378497,ci_26378498,ci_26378754,ci_26378755,ci_26379013,ci_26385408,ci_26385409,ci_26385410,ci_26796290,ci_26796291,ci_27029251,ci_27256324,ci_27256325,ci_27299332,ci_27770883,ci_27770885,ci_27770888,ci_27771139,ci_27771140,ci_27771904,ci_27771905,ci_27771906,ci_27771907,ci_27771908,ci_27771909,ci_28365056,ci_28365057,ci_28365058,ci_28367105,ci_28367106,ci_28368384,ci_28368386,ci_28371200,ci_28371201,ci_28371202,ci_29391104,ci_29391105,ci_29391106,ci_29398276,ci_29401601,ci_29563904,ci_29568768,ci_29568769,ci_29913344,ci_29913345,ci_29913346,ci_30422273,ci_30492930,ci_31263232,ci_31281409,ci_33519104,ci_33527552,ci_33527554,ci_33527559,ci_33527561,ci_33837570,region_highway,region_suburban,region_urban,weekday_Monday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
2210.14,51.51417212,7.4553973,135.11,0.0,0.0,171.75,-70,-7,16,13,2,5.0,28.2686,47,-5.078130000000001,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2210.14,51.51417212,7.4553973,135.1,0.0,0.0,171.75,-71,-7,19,11,2,3.0,19.8675,48,-6.0625,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2210.14,51.51417212,7.4553973,135.21,0.0,0.0,171.75,-69,-8,20,7,2,9.0,34.8331,38,-3.3281300000000003,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2210.14,51.51417212,7.4553973,135.21,0.0,0.0,171.75,-70,-8,2,9,2,7.0,28.4987,39,-1.53125,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2210.14,51.51417212,7.4553973,135.22,0.0,0.0,171.75,-71,-8,16,8,2,9.0,26.6864,35,-7.515630000000001,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2212.23,51.51397038,7.45545881,136.7,8.4,0.0,171.56,-71,-8,11,11,2,8.0,30.1318,53,1.84375,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2333.4,51.51296526,7.45629777,152.78,14.69,0.0,134.19,-84,-10,1,5,1,8.0,29.2237,35,15.7969,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2489.35,51.51205358,7.45827502,161.14,15.21,-0.34,124.99,-90,-7,15,11,2,7.0,23.1788,65,17.5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2627.13,51.51133409,7.45985028,158.27,13.66,-1.1,126.63,-90,-7,13,9,2,5.0,25.7069,43,17.375,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2741.36,51.51058671,7.46107159,162.94,10.99,-0.64,135.32,-90,-8,13,9,2,0.5,6.26959,53,17.0625,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2818.16,51.5101878,7.46185608,161.53,0.0,0.0,134.17,-89,-8,10,9,2,10.0,25.0235,46,18.2031,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2882.42,51.50991603,7.46294025,164.19,10.52,-1.35,98.39,-88,-9,4,6,2,8.0,16.8599,57,15.7656,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2960.6,51.50987078,7.4641635,158.56,4.08,0.0,93.54,-80,-5,29,12,4,9.0,16.5708,47,3.5468800000000003,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3027.52,51.5098795,7.46529158,154.58,11.01,1.25,92.53,-92,-7,19,11,4,8.0,24.4182,39,17.7031,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
167.33,51.51018013,7.46966536,147.31,12.22,0.0,57.41,-94,-7,13,9,7,8.0,15.7597,63,17.4688,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
278.08,51.51082492,7.47104624,148.54,13.41,0.53,45.17,-92,-7,10,10,4,9.0,26.5879,43,17.3594,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
380.8,51.51152602,7.4718553,145.27,14.23,0.0,39.33,-85,-6,18,11,4,0.1,3.96041,40,10.7969,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569.96,51.51307588,7.47292236,154.02,14.35,0.0,3.61,-84,-5,19,12,4,9.0,18.2556,41,11.9688,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
651.93,51.51377741,7.47298647,163.81,0.3,-2.93,2.33,-93,-6,14,11,10,8.0,19.6681,44,17.0313,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
653.12,51.51377741,7.47298647,167.86,0.0,0.0,10.78,-92,-8,19,12,9,5.0,24.7219,50,13.9531,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
705.71,51.51451758,7.47294387,159.07,7.69,0.0,4.59,-89,-7,19,11,9,1.0,9.98752,45,14.7344,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
733.76,51.51472825,7.47296221,155.35,0.0,0.0,5.09,-91,-6,16,11,9,1.0,10.6101,46,15.2813,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
733.76,51.51472825,7.47296221,155.34,0.0,0.0,5.09,-91,-6,21,10,9,0.5,5.71429,48,14.875,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
733.76,51.51472825,7.47296221,155.16,0.0,0.0,5.09,-91,-6,19,9,9,1.0,12.6984,46,14.9531,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
733.76,51.51472825,7.47296221,154.75,0.0,0.0,5.09,-91,-7,13,9,9,0.5,5.71429,43,15.5938,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
733.76,51.51472825,7.47296221,154.3,0.0,0.0,5.09,-90,-5,20,8,9,1.0,11.395999999999999,38,14.4531,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
733.76,51.51484361,7.47295191,157.71,6.2,0.0,0.59,-90,-5,31,9,9,8.0,25.8273,52,10.0313,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
819.23,51.51561055,7.47285075,149.77,9.46,-0.61,333.39,-95,-6,12,8,9,7.0,20.5128,36,18.4219,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
914.16,51.51632055,7.47199654,130.68,12.77,0.0,313.83,-97,-8,10,7,9,1.0,13.6054,46,20.2188,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1063.44,51.51689063,7.47003631,132.09,12.8,0.15,293.28,-93,-7,9,7,9,7.0,22.3019,39,17.2656,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1178.31,51.51723739,7.468424799999999,131.65,10.35,-1.33,290.0,-95,-7,14,9,9,4.0,19.7897,38,20.0469,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1290.47,51.51768186,7.46688572,138.2,10.92,-0.07,292.41,-95,-7,10,12,9,5.0,17.2191,47,17.7031,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1389.42,51.51785025,7.46547613,135.65,10.64,-0.02,277.22,-94,-7,1,6,11,4.0,19.4057,37,19.5781,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1491.46,51.51776405,7.46412177,128.31,11.29,0.0,258.67,-91,-8,2,6,13,3.0,20.0669,44,20.1406,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1745.87,51.51692725,7.46056694,132.55,13.58,0.0,251.16,-87,-8,8,10,7,7.0,19.3571,47,17.0938,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1970.54,51.51647266,7.45748142,131.59,0.69,0.0,260.39,-85,-6,25,11,10,7.0,27.6817,38,13.9375,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2044.17,51.51609011,7.45604758,134.5,10.8,0.82,236.71,-85,-7,2,8,10,3.0,18.5185,50,15.0781,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2165.14,51.51528128,7.45509252,131.13,11.12,0.0,182.17,-84,-7,3,6,2,9.0,32.6679,44,14.2031,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2284.68,51.51417915,7.45540798,135.04,13.16,0.0,171.53,-76,-5,25,14,2,7.0,25.3623,43,0.421875,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2391.54,51.51318920000001,7.45594748,146.32,11.73,-1.16,139.03,-79,-9,-2,4,1,1.0,13.2231,37,4.90625,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2550.97,51.51230304,7.45774085,157.42,12.55,0.0,124.54,-90,-8,8,9,1,6.0,23.2671,62,16.5625,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2613.86,51.51193827,7.45860453,155.61,9.85,0.0,130.09,-88,-6,11,9,3,5.0,21.0084,60,14.9531,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2666.7,51.51167412,7.45916751,156.22,0.0,0.0,132.24,-87,-6,13,10,3,2.0,18.3908,52,15.6094,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2666.7,51.51167412,7.45916751,156.72,0.0,0.0,132.24,-87,-7,28,10,3,0.1,4.21054,60,14.0781,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2666.7,51.51167412,7.45916751,156.79,0.0,0.0,132.24,-87,-6,26,9,3,1.0,13.6752,62,16.2656,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2673.05,51.51150824,7.45952659,150.99,7.94,0.0,124.57,-88,-7,29,8,3,0.1,4.102580000000001,47,13.125,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2828.5,51.5104599,7.46135892,162.0,12.64,0.0,132.78,-88,-7,27,10,3,6.0,24.7678,41,13.7969,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2880.85,51.510194399999996,7.46189807,162.49,0.0,0.0,130.72,-85,-7,11,8,3,0.1,5.16131,47,6.484380000000001,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2880.85,51.510194399999996,7.46189807,162.34,0.0,0.0,130.72,-85,-7,26,8,3,8.0,23.4175,62,15.9219,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2932.62,51.50988901,7.4628356,163.29,8.06,-1.28,107.59,-84,-7,8,13,4,4.0,22.5829,39,8.92188,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3005.4,51.50988626,7.46399474,159.31,4.21,-2.54,93.37,-86,-10,10,12,4,3.0,20.8333,46,18.875,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3076.56,51.5098891,7.46517296,153.47,9.66,1.5,92.97,-91,-8,9,15,4,4.0,19.3353,50,19.5469,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
265.25,51.51059817,7.47072385,145.9,13.41,0.0,50.64,-86,-7,22,11,5,3.0,20.3735,46,13.4531,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
410.6,51.51170695,7.47211079,141.37,14.35,-0.04,39.79,-87,-6,32,12,5,4.0,24.3531,40,10.1094,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
592.21,51.51325598,7.47290957,145.99,15.46,-0.78,3.85,-89,-6,21,12,5,10.0,18.6393,37,17.0156,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
695.7,51.51406443,7.47297338,154.91,14.76,0.0,1.59,-92,-6,6,6,9,1.0,7.944389999999999,37,18.1719,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
881.28,51.51578999,7.47277,142.43,14.59,0.0,337.5,-92,-6,13,15,9,10.0,21.3276,45,17.0469,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1029.57,51.51664416,7.4710602,133.93,15.99,-0.11,296.21,-97,-7,2,13,9,9.0,20.1174,38,17.0781,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1154.71,51.51706918,7.46929266,139.04,16.61,0.51,290.01,-94,-6,27,15,9,3.0,16.632,42,10.2656,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1333.53,51.51765893,7.46691941,143.27,13.44,0.75,293.1,-94,-6,10,15,9,9.0,20.4662,51,17.1406,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1463.28,51.51787631,7.46505134,137.26,14.95,1.13,272.84,-95,-8,3,9,11,6.0,18.9349,36,16.9844,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1593.97,51.51754985,7.46317219,132.14,14.86,-0.15,249.57,-90,-8,-1,11,13,3.0,19.3861,66,19.75,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1762.72,51.51700946,7.46100188,134.36,14.34,0.0,252.53,-86,-7,11,11,7,7.0,21.9867,53,20.1563,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2016.84,51.51646618,7.4574451,133.37,3.84,0.0,252.7,-87,-6,10,6,10,9.0,26.7459,37,17.9844,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2039.25,51.51635028,7.45684137,135.12,7.53,1.35,250.98,-87,-6,9,11,10,0.5,13.5135,41,16.7344,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2229.9,51.5150831,7.45514221,131.65,10.74,0.0,179.09,-83,-7,13,11,3,7.0,28.9705,38,10.3438,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2378.84,51.51370787,7.45549922,141.52,11.61,-0.3,168.0,-70,-8,20,11,3,10.0,22.0507,47,-5.71875,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2455.93,51.51311168,7.4560202,153.11,9.92,0.0,140.96,-88,-11,13,7,1,4.0,26.8456,41,16.4531,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2559.3,51.51248333,7.4573625,153.82,12.65,0.0,125.8,-89,-7,11,8,2,1.0,13.289000000000001,44,16.4375,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2710.87,51.51173311,7.45911087,159.78,0.0,0.0,128.91,-88,-7,10,9,2,9.0,28.4585,53,20.3594,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2710.87,51.51173311,7.45911087,160.15,0.0,0.0,128.91,-87,-8,13,9,2,1.0,15.3846,58,15.8438,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
