"timestamp" "rawTimesamp" "distance" "lat" "lon" "alt" "speed" "acc" "dir" "connected" "rsrp" "rsrq" "sinr" "cqi" "ss" "ta" "ci" "pci" "id" "payload" "throughput" "rtt" "measurement" "location"
675.16 1544536636 5167.25 51.46960723 7.46464872 156.49 18.82 0 108.64 1 -98 -9 1 6 42 13 26378498 495 66 8 12.3504 44 "1544535960" "suburban"
680.49 1544536641 5271.31 51.46943857 7.46602532 152.67 20.43 0 98.49 1 -103 -10 0 6 37 13 26378498 495 67 0.5 7.73694 33 "1544535960" "suburban"
692.9 1544536653 5530.74 51.46974252 7.46992529 154.44 20.68 -0.66 80.9 1 -99 -10 1 9 41 14 29401601 354 68 6 16.5289 48 "1544535960" "suburban"
700.26 1544536661 5676.71 51.46987391 7.47192402 157.17 19.56 0 89.41 1 -101 -12 0 9 42 21 31263232 354 69 0.1 4.59772 50 "1544535960" "suburban"
724.24 1544536685 6064.62 51.46959187 7.4774285 165.62 12.77 0 83.81 1 -100 -11 -2 5 42 21 31263232 281 70 9 5.08008 94 "1544535960" "suburban"
724.24 1544536685 6064.65 51.46959187 7.4774285 165.62 12.77 0 83.81 1 -102 -14 -4 5 42 8 26378497 496 71 0.1 0.72464 1411 "1544535960" "suburban"
735.4 1544536696 6139.7 51.46978991 7.47844965 167.84 1.06 0 73.88 1 -94 -12 -1 5 46 10 29913344 432 72 8 11.8694 34 "1544535960" "suburban"
745.07 1544536706 6140.39 51.46978991 7.47844965 167.89 0 0 73.88 1 -90 -8 7 8 49 8 26378497 496 73 8 12.7389 48 "1544535960" "suburban"
751.71 1544536712 6140.39 51.46978991 7.47844965 167.8 0 0 73.88 1 -92 -11 1 7 49 8 26378497 496 74 2 9.38967 37 "1544535960" "suburban"
765.1 1544536726 6155.62 51.46987518 7.47889134 167.77 8.05 0 73.66 1 -91 -8 7 6 48 8 26378497 496 75 9 14.3113 44 "1544535960" "suburban"
772.64 1544536733 6229.73 51.47005514 7.47985406 172.88 11.74 0 72.28 1 -86 -6 11 9 51 8 26378497 496 76 4 12.3935 51 "1544535960" "suburban"
791.26 1544536752 6435.79 51.46957178 7.48200307 173.72 13.75 0 165.03 1 -91 -7 10 8 47 8 26378497 496 78 1 6.28437 33 "1544535960" "suburban"
800.11 1544536761 6554.27 51.46847048 7.48243537 171.13 13.9 0 164.15 1 -91 -9 10 10 50 8 29913344 432 79 0.1 8.42108 38 "1544535960" "suburban"
813.2 1544536774 6734.27 51.46687048 7.48277511 171.87 15.58 0 182.76 1 -91 -6 17 10 47 8 29913344 432 80 5 12.87 47 "1544535960" "suburban"
822.25 1544536783 6873.36 51.46562435 7.48212304 171.94 15.48 0 211.9 1 -87 -6 15 11 48 8 29913344 432 81 8 28.0088 34 "1544535960" "suburban"
833.94 1544536794 7039.86 51.46423314 7.48118852 173.23 12.71 -1.74 197.81 1 -87 -7 11 11 50 8 29913344 432 82 8 16.3057 39 "1544535960" "suburban"
842.42 1544536803 7151.94 51.46329316 7.48078347 178.18 12.72 0 196.12 1 -83 -6 24 15 52 2 29913346 433 83 3 10.1523 43 "1544535960" "suburban"
850.33 1544536811 7237.81 51.46253195 7.48044985 177.65 7.32 0 196.37 1 -71 -5 23 13 63 2 29913346 433 84 0.5 12.4611 32 "1544535960" "suburban"
870.19 1544536831 7273.54 51.46216196 7.48031906 178.55 0.82 0 190.27 1 -86 -6 21 12 52 2 29913346 433 86 0.1 5.55558 108 "1544535960" "suburban"
880.77 1544536841 7274.24 51.46216196 7.48031906 178.71 0 0 190.27 1 -86 -6 20 12 51 2 29913346 433 87 1 10.5402 34 "1544535960" "suburban"
890.46 1544536851 7285.79 51.46205647 7.48038833 179.63 5.83 0 97.33 1 -86 -6 23 11 51 2 29913346 433 88 0.5 8.23045 36 "1544535960" "suburban"
901.86 1544536862 7401.68 51.46202966 7.48212144 171.64 12.09 0.45 90.95 1 -78 -7 13 9 59 2 29913346 433 89 2 8.63931 75 "1544535960" "suburban"
913.26 1544536874 7540.61 51.46201054 7.48401623 173.91 7.73 0 95.49 1 -78 -6 25 14 59 2 29913345 434 90 9 22.291 35 "1544535960" "suburban"
920.74 1544536881 7611.03 51.46150204 7.48445696 181.42 12.2 0 166.46 1 -85 -5 16 11 50 2 29913345 434 91 0.5 5.48697 42 "1544535960" "suburban"
934.16 1544536895 7801.88 51.45973835 7.48442311 190.36 14.38 0 187.44 1 -90 -7 9 9 48 2 29913345 434 92 7 13.3524 34 "1544535960" "suburban"
943.22 1544536904 7934.44 51.45858428 7.4840299 197.81 12.2 0 191.81 1 -103 -9 3 7 34 2 29913345 434 93 1 2.49766 76 "1544535960" "suburban"
953.81 1544536914 8060.57 51.45737953 7.48364081 207.42 15.2 0.23 192.94 1 -97 -11 2 5 43 2 29913345 434 94 7 14.6329 43 "1544535960" "suburban"
960.2 1544536921 8161.71 51.45654222 7.48338366 211.33 16.64 0 188.96 1 -97 -8 5 9 39 7 28371200 68 95 0.1 5.22878 49 "1544535960" "suburban"
973 1544536933 8378.14 51.45456979 7.4835828 217.57 16.03 -0.09 164.84 1 -91 -6 16 12 46 6 28371202 67 96 8 21.2342 41 "1544535960" "suburban"
982.78 1544536943 8536.27 51.4534567 7.4848579 226.35 16.12 0 137.3 1 -94 -7 13 7 43 6 28371202 67 97 6 17.6535 56 "1544535960" "suburban"
992.52 1544536953 8692.48 51.45248441 7.48658473 232.56 15.34 0 139.94 1 -83 -5 16 15 54 6 28371202 67 98 8 25.5898 56 "1544535960" "suburban"
13.43 1544619868 165.77 51.49066248 7.41484646 159.75 13.08 0 79.09 1 -88 -7 1 13 49 7 26385408 95 0 10 23.1348 78 "1544619854" "suburban"
21.48 1544619876 266.15 51.49070857 7.41625716 155.7 12.01 0 92.71 1 -84 -6 18 14 53 4 29391105 167 1 7 38.1471 89 "1544619854" "suburban"
32.71 1544619887 317.42 51.490594 7.41694542 154.02 0 0 103.5 1 -78 -5 40 15 60 4 29391105 167 2 7 20.4007 69 "1544619854" "suburban"
44.28 1544619899 317.42 51.490594 7.41694542 153.96 0 0 103.5 1 -76 -6 31 14 62 4 29391105 167 3 9 16.9851 127 "1544619854" "suburban"
51.09 1544619905 317.42 51.490594 7.41694542 153.97 0 0 103.5 1 -79 -6 14 15 59 4 29391105 167 4 3 22.1198 85 "1544619854" "suburban"
61.93 1544619916 398.32 51.48974502 7.41750352 154.93 14.41 0.24 165.07 1 -83 -6 34 12 54 4 29391105 167 5 6 24.0964 38 "1544619854" "suburban"
70.28 1544619925 521.22 51.48867733 7.41778078 152.49 15.31 0 175.96 1 -92 -6 11 12 45 4 29391105 167 6 0.1 4.23282 179 "1544619854" "suburban"
91.5 1544619946 822.63 51.48621763 7.41867623 137.82 9.92 0 194.29 1 -99 -7 14 15 40 10 28365056 222 8 2 10.3829 50 "1544619854" "suburban"
107.89 1544619962 993.52 51.4846689 7.41898089 145.82 12.15 0.29 180.56 1 -95 -6 10 9 41 10 28365056 222 9 8 8.1064 79 "1544619854" "suburban"
120.99 1544619975 1172.48 51.48327089 7.41772717 143.02 14.05 -0.13 211.96 1 -106 -9 5 7 34 8 28365056 222 11 1 7.62631 41 "1544619854" "suburban"
136.89 1544619991 1350.46 51.48184763 7.41679234 147.68 3.5 -1.17 201.25 1 -103 -11 3 9 34 8 28365056 222 12 10 11.5274 49 "1544619854" "suburban"
144.28 1544619999 1360.42 51.48180215 7.41676514 147.79 0 0 202.49 1 -94 -9 13 15 45 8 28365056 222 13 9 16.6821 62 "1544619854" "suburban"
152.41 1544620007 1360.42 51.48180215 7.41676514 147.9 0 0 202.49 1 -94 -9 10 7 45 8 28365056 222 14 3 10.1095 99 "1544619854" "suburban"
163.49 1544620018 1360.42 51.48180215 7.41676514 148.09 0 0 202.49 1 -90 -9 12 9 50 8 28365056 222 15 5 11.3411 56 "1544619854" "suburban"
174.36 1544620029 1387.11 51.48148967 7.41672274 155.08 5.92 0 131.65 1 -94 -9 5 7 45 8 28365056 222 16 7 12.7273 44 "1544619854" "suburban"
181.99 1544620036 1454.53 51.48153772 7.41782726 151.74 13.25 0.37 81.4 1 -90 -10 4 5 50 8 28365056 222 17 4 15.7869 65 "1544619854" "suburban"
194.03 1544620048 1631.12 51.481658 7.42037726 146.57 14.67 -0.39 85.77 1 -88 -10 -1 8 52 8 28365056 222 18 7 13.858 56 "1544619854" "suburban"
204.46 1544620059 1787.45 51.48189144 7.42250112 134.89 14.77 0 76.89 1 -94 -11 -1 3 47 8 28365056 222 19 9 16.2053 84 "1544619854" "suburban"
220.83 1544620075 1996.97 51.48231656 7.42537914 127.87 11.23 0 77.5 1 -97 -7 7 6 41 16 28368386 213 21 0.5 4.45434 45 "1544619854" "suburban"
230.97 1544620085 2105.82 51.48255723 7.42707669 134.83 10.98 0.16 79.62 1 -95 -9 -2 6 44 16 28368386 213 22 0.5 3.91773 56 "1544619854" "suburban"
242.67 1544620097 2250.56 51.48259399 7.4290988 137.52 14.35 0 93.32 1 -98 -10 3 5 43 16 28368386 213 23 1 2.99177 83 "1544619854" "suburban"
250.69 1544620105 2360.3 51.48244636 7.43063715 136.79 12.07 0 96.78 1 -97 -8 1 6 40 15 29563904 96 24 1 10.1523 36 "1544619854" "suburban"
260.51 1544620115 2404.72 51.48237542 7.43126449 136.85 0 0 98.39 1 -94 -8 8 6 43 6 28367106 86 25 0.5 6.72269 34 "1544619854" "suburban"
270.17 1544620124 2404.72 51.48237542 7.43126449 136.86 0 0 98.39 1 -91 -7 7 7 43 6 28367106 86 26 0.1 3.88351 71 "1544619854" "suburban"
280.87 1544620135 2404.72 51.48237542 7.43126449 136.83 0 0 98.39 1 -91 -7 8 7 43 6 28367106 86 27 1 8.78156 50 "1544619854" "suburban"
290.04 1544620144 2420.88 51.48232579 7.43174688 140.25 9.54 0.78 97.65 1 -85 -6 12 10 48 6 28367106 86 28 0.1 7.69234 36 "1544619854" "suburban"
310.96 1544620165 2682.29 51.48204571 7.43551876 142.64 10.32 -0.06 97.26 1 -87 -7 3 8 52 4 28367106 86 30 0.5 4.73934 199 "1544619854" "suburban"
324.32 1544620179 2828.26 51.48190312 7.43756955 144.38 8.83 0 97.52 1 -94 -10 6 11 46 4 28367105 85 31 10 18.4672 91 "1544619854" "suburban"
330.41 1544620185 2868.75 51.48186036 7.43814619 146.55 3.28 0 94.79 1 -85 -6 23 12 50 4 28367105 85 32 0.5 8.38574 38 "1544619854" "suburban"
341.95 1544620196 2894.7 51.48181671 7.43856594 147.76 4.49 0.99 98.61 1 -88 -6 20 10 49 4 28367105 85 33 6 23.8213 39 "1544619854" "suburban"
351.93 1544620206 2974.75 51.48175385 7.43977614 147.63 11.77 0.75 94.71 1 -84 -6 15 12 51 8 28368386 213 34 3 12.4224 63 "1544619854" "suburban"
360.11 1544620214 3077.52 51.48166196 7.44122337 149.75 12.35 0 99.97 1 -92 -7 7 10 45 8 28368386 213 35 0.1 4.4944 40 "1544619854" "suburban"
370.02 1544620224 3209.15 51.48091844 7.44269273 155.33 12.85 -0.23 133.52 1 -86 -5 19 11 49 7 28367105 85 36 0.1 8.08084 38 "1544619854" "suburban"
399.69 1544620254 3604.45 51.47783585 7.44525808 158.45 14.81 0 151.48 1 -97 -9 8 10 43 7 28368386 213 38 9 7.73861 86 "1544619854" "suburban"
412.41 1544620267 3796.24 51.47627839 7.44660766 158.26 14.28 0 152.11 1 -92 -6 13 10 44 11 29568768 415 40 8 26.1973 51 "1544619854" "suburban"
432.65 1544620287 4014.67 51.47466502 7.44821113 161 6.47 0 141.42 1 -100 -8 8 6 39 7 28368384 215 42 7 20.6034 36 "1544619854" "suburban"
443.07 1544620297 4046.98 51.47444113 7.44851054 163.13 0 0 141 1 -100 -9 4 7 40 8 29568768 415 43 5 12.7714 41 "1544619854" "suburban"
450.3 1544620305 4046.98 51.47444113 7.44851054 163.14 0 0 141 1 -99 -9 6 7 43 8 29568768 415 44 0.5 10.4167 35 "1544619854" "suburban"
460.43 1544620315 4046.98 51.47444113 7.44851054 163.1 0 0 141 1 -99 -8 8 7 41 8 29568768 415 45 0.5 7.75194 42 "1544619854" "suburban"
474.9 1544620329 4046.98 51.47444113 7.44851054 163.15 0 0 141 1 -99 -9 8 7 41 8 29568768 415 46 2 3.24478 44 "1544619854" "suburban"
480.27 1544620335 4046.98 51.47444113 7.44851054 163.15 0 0 141 1 -101 -7 9 10 37 8 29568768 415 47 0.1 2.59741 85 "1544619854" "suburban"
493.3 1544620348 4046.98 51.47444113 7.44851054 162.11 0 0 142.25 1 -99 -8 10 7 40 8 29568768 415 48 2 4.78899 84 "1544619854" "suburban"
502.3 1544620357 4128.75 51.47378477 7.44944799 160.73 13.51 0 135.81 1 -91 -8 17 7 49 9 28368384 215 49 7 24.9332 52 "1544619854" "suburban"
511.65 1544620366 4259.71 51.47308354 7.4508992 161.88 14.48 0 122.86 1 -89 -6 16 11 48 7 29568768 415 50 4 18.6047 37 "1544619854" "suburban"
520.61 1544620375 4384.73 51.4726571 7.45263048 161.78 13.8 0 107.38 1 -79 -5 26 13 57 7 29568768 415 51 1 12.3457 37 "1544619854" "suburban"
531.24 1544620385 4525.05 51.47235964 7.4546211 161.56 13.54 0 107.3 1 -85 -6 35 15 52 7 29568768 415 52 1 6.28931 88 "1544619854" "suburban"
540.73 1544620395 4660.23 51.47195451 7.45637807 158.52 14.66 0 113.16 1 -88 -6 29 10 48 7 29568768 415 53 1 9.85222 36 "1544619854" "suburban"
551.59 1544620406 4795.85 51.47139287 7.45814348 154.96 9.95 0 116.25 1 -91 -6 28 11 46 7 29568768 415 54 2 9.73828 69 "1544619854" "suburban"
566.37 1544620421 4866.08 51.47113255 7.45904708 154.07 0 0 115.75 1 -92 -7 22 12 47 7 29568768 415 55 8 10.0282 86 "1544619854" "suburban"
575.86 1544620430 4866.08 51.47113255 7.45904708 154.04 0 0 115.75 1 -84 -8 12 12 56 7 29568768 415 56 10 13.557 36 "1544619854" "suburban"
580.14 1544620434 4866.08 51.47113255 7.45904708 154.02 0 0 115.75 1 -88 -8 15 11 52 7 29568768 415 57 0.1 5.09556 90 "1544619854" "suburban"
595.72 1544620450 4866.08 51.47113255 7.45904708 153.95 0 0 115.75 1 -84 -8 20 12 57 7 29568768 415 58 6 8.33623 48 "1544619854" "suburban"
612.99 1544620467 4945.62 51.47075164 7.46037333 153.84 9.19 0.45 111.41 1 -97 -12 -1 5 47 7 29568768 415 60 3 7.81759 35 "1544619854" "suburban"
620.15 1544620474 5015.84 51.47051277 7.46125919 152.9 9.87 0 114.7 1 -94 -10 3 7 47 6 29568769 416 61 0.1 3.25204 37 "1544619854" "suburban"
633.73 1544620488 5170.47 51.46995312 7.4632044 152.96 13.3 0 114.75 1 -100 -10 -2 6 40 13 26378498 495 62 3 6.31247 35 "1544619854" "suburban"
642.09 1544620496 5290.24 51.46953924 7.46502516 152.97 15.44 0 105.75 1 -101 -9 0 4 40 13 26378498 495 63 3 10.984 47 "1544619854" "suburban"
652.62 1544620507 5455.76 51.46944601 7.46726847 152.74 15.82 0 88.42 1 -96 -8 -2 6 42 15 29401601 354 64 7 20.6414 35 "1544619854" "suburban"
662.03 1544620516 5617.86 51.46971049 7.46976984 153.19 17.82 0.6 79.99 1 -105 -12 0 8 39 15 29401601 354 65 3 11.2835 34 "1544619854" "suburban"
671 1544620525 5777.51 51.46983702 7.47209981 154.63 17.67 -0.74 90.91 1 -98 -9 4 6 43 20 31263232 281 66 1 7.56144 38 "1544619854" "suburban"
689.97 1544620544 6098.91 51.46954262 7.47673564 160.82 13.79 -0.33 86.2 1 -100 -10 1 5 42 20 31263232 281 67 7 5.58102 41 "1544619854" "suburban"
690.26 1544620545 6102.92 51.46954262 7.47673564 160.82 13.79 0 86.2 1 -101 -13 -6 6 45 25 28371200 68 68 0.1 4.67838 56 "1544619854" "suburban"
720.37 1544620575 6464.33 51.47019753 7.48166339 173.21 8 0 164.33 1 -90 -6 10 8 48 8 26378497 496 71 0.5 8.69565 43 "1544619854" "suburban"
733.29 1544620588 6575.26 51.46915681 7.48213064 171.73 8.29 0 168.31 1 -93 -8 1 5 47 8 26378497 496 72 3 7.20288 87 "1544619854" "suburban"
741.41 1544620596 6662.57 51.46836585 7.48243424 170.66 12.99 0 164.05 1 -91 -7 7 7 48 8 29913344 432 73 1 5.6338 90 "1544619854" "suburban"
751.58 1544620606 6793.4 51.46722602 7.48277263 169.93 14.05 0 175.76 1 -88 -6 19 9 47 8 29913344 432 74 4 19.3822 46 "1544619854" "suburban"
761.45 1544620616 6934.45 51.46593567 7.48233757 169.24 15.79 0 196.21 1 -84 -5 18 10 54 8 29913344 432 75 2 10.596 54 "1544619854" "suburban"
780.4 1544620635 7180.96 51.46388537 7.48104562 163.77 11.67 0 196.54 1 -80 -6 14 13 58 2 29913346 433 77 0.5 8.40336 36 "1544619854" "suburban"
791.73 1544620646 7300.3 51.46288251 7.48056093 166.24 11.8 0 196.47 1 -73 -5 21 15 63 2 29913346 433 78 7 31.1457 38 "1544619854" "suburban"
801.66 1544620656 7381.65 51.46217478 7.48024902 168.15 0.98 0 195.71 1 -83 -6 27 14 54 2 29913346 433 79 2 9.58658 69 "1544619854" "suburban"
811.97 1544620666 7423.16 51.46202412 7.48092672 170.42 11.61 0.13 93.35 1 -83 -6 13 11 53 2 29913346 433 80 3 12.1151 72 "1544619854" "suburban"
824.57 1544620679 7556.1 51.462006 7.4826962 175.49 8.94 0 90.32 1 -81 -9 18 15 60 2 29913346 433 81 10 17.4749 94 "1544619854" "suburban"
833.27 1544620688 7639.67 51.46187214 7.48391168 175.22 11.19 0 127.48 1 -84 -6 16 10 53 2 29913345 434 82 4 9.70285 98 "1544619854" "suburban"
843.45 1544620698 7724.64 51.4613435 7.48441288 177.33 9.19 0 174.52 1 -85 -6 27 12 52 2 29913345 434 83 6 13.8249 94 "1544619854" "suburban"
853.04 1544620707 7835.52 51.46023887 7.48451531 185.3 12.41 0.38 183.95 1 -90 -9 11 8 50 2 29913345 434 84 4 10.4918 77 "1544619854" "suburban"
865.26 1544620720 7994.33 51.4588327 7.48411967 195.38 14.04 0 192.67 1 -105 -9 8 5 35 2 29913345 434 85 10 14.9841 38 "1544619854" "suburban"
873.08 1544620727 8104.1 51.45782328 7.48375976 203.03 15.21 0.74 193.34 1 -105 -10 4 7 36 2 29913345 434 86 4 10.2204 54 "1544619854" "suburban"
883.13 1544620737 8256.65 51.45646359 7.48336841 208.09 16.04 0 188.65 1 -96 -9 11 8 43 7 28371200 68 87 5 12.7226 88 "1544619854" "suburban"
893.38 1544620748 8409.18 51.45511653 7.48337031 213.88 11.24 0 173.48 1 -91 -11 11 9 51 7 28371200 68 88 7 16.2272 36 "1544619854" "suburban"
903.67 1544620758 8560.7 51.4538643 7.48424146 221.7 15.91 0 147.57 1 -89 -6 15 14 46 6 28371202 67 89 9 19.3861 66 "1544619854" "suburban"
910.04 1544620764 8664.45 51.45311385 7.48543035 229.58 15.65 0.48 135.02 1 -82 -6 22 10 54 6 28371202 67 90 0.1 6.77969 37 "1544619854" "suburban"
922.74 1544620777 8867.16 51.45183505 7.48720119 241.1 14.93 0 151.14 1 -87 -7 10 11 52 6 28371202 67 91 7 19.9715 64 "1544619854" "suburban"
11.42 1544708735 101.74 51.49066522 7.41420132 149.92 11.8 0.49 76.2 1 -89 -6 13 14 47 8 26385408 95 0 0.1 6.06063 92 "1544708723" "suburban"
21.97 1544708745 228.87 51.49078999 7.41591427 149.5 11.48 -0.18 86.88 1 -84 -6 7 6 52 4 29391105 167 1 3 11.7073 38 "1544708723" "suburban"
30.12 1544708753 297.7 51.49067841 7.41678275 150.46 2.63 0 104.07 1 -81 -5 22 15 55 4 29391105 167 2 0.1 4.4944 51 "1544708723" "suburban"
42.88 1544708766 302.39 51.49066062 7.416857 150.03 0 0 104.8 1 -81 -7 21 11 58 4 29391105 167 3 6 16.2107 51 "1544708723" "suburban"
50.09 1544708773 302.39 51.49066062 7.416857 150.11 0 0 99.63 1 -80 -6 22 15 58 4 29391105 167 4 0.1 4.41991 51 "1544708723" "suburban"
71.42 1544708795 551.9 51.48826689 7.41772678 152.9 15.25 0.33 180.66 1 -88 -7 11 15 50 4 29391105 167 6 3 15.3649 51 "1544708723" "suburban"
84.76 1544708808 746.55 51.48672742 7.41864903 144.79 13.87 -0.51 159.5 1 -96 -9 0 6 43 9 28365056 222 7 8 13.2286 92 "1544708723" "suburban"
93.06 1544708816 847.11 51.48592611 7.41850797 143.46 10.43 0.21 191.17 1 -102 -7 10 15 36 9 28365056 222 8 9 22.606 42 "1544708723" "suburban"
107.69 1544708831 1018.08 51.48437883 7.418826 150.33 13.43 1.04 200.85 1 -96 -11 -1 6 41 11 29391105 167 9 6 6.14361 53 "1544708723" "suburban"
117.34 1544708841 1148.51 51.48334338 7.41778991 149.47 13.11 -0.47 213.02 1 -97 -10 4 14 43 9 28365056 222 10 5 5.42152 127 "1544708723" "suburban"
128.91 1544708852 1280.31 51.48235531 7.41704624 147.77 10.28 0.39 200.74 1 -100 -11 -2 5 41 9 28365056 222 11 10 8.92558 60 "1544708723" "suburban"
133.79 1544708857 1332.31 51.48190167 7.41680548 149.18 10.05 -0.62 200.19 1 -98 -11 4 7 39 9 28365056 222 12 3 6.23701 74 "1544708723" "suburban"
140.04 1544708863 1372.48 51.48164389 7.41665729 151.24 0 -2.19 199.72 1 -90 -9 11 12 48 9 28365056 222 13 0.1 4.44446 45 "1544708723" "suburban"
164.65 1544708888 1574.11 51.48162372 7.41968574 150.81 16.59 0.1 85.55 1 -87 -9 5 6 52 5 28365057 224 15 9 15.0849 55 "1544708723" "suburban"
175.56 1544708899 1761.19 51.48188719 7.42242595 134.33 18.74 1.31 77.97 1 -93 -12 0 6 46 5 28365057 224 16 10 14.0154 51 "1544708723" "suburban"
184.87 1544708908 1933.91 51.48222708 7.42474679 129.85 16.95 -0.75 77.69 1 -104 -10 4 8 36 5 28365057 224 17 9 14.4202 67 "1544708723" "suburban"
196.79 1544708920 2104.4 51.48255545 7.42706224 129.87 9.99 -2.94 81.62 1 -101 -11 -1 3 41 17 28368386 213 18 5 5.78285 37 "1544708723" "suburban"
207.7 1544708931 2181.55 51.4826475 7.42827284 132.38 11.37 4.45 87.93 1 -97 -9 1 5 42 17 28368386 213 19 9 9.19658 37 "1544708723" "suburban"
213.08 1544708936 2247.94 51.48259456 7.42923934 133.79 13.21 0.15 93.9 1 -96 -11 1 5 44 17 28368386 213 20 9 22.2017 37 "1544708723" "suburban"
220.35 1544708944 2341.3 51.48245686 7.43074542 138.07 12.91 -1.56 95.55 1 -99 -9 -1 6 41 6 28367106 86 21 0.5 10.6101 35 "1544708723" "suburban"
229.93 1544708953 2443.84 51.48232295 7.4320172 139.92 5.15 -1.82 97.35 1 -96 -11 -2 5 46 12 28368386 213 22 0.1 38.0954 36 "1544708723" "suburban"
244.44 1544708968 2456.53 51.48231351 7.43212172 140 0 0 96.99 1 -93 -8 7 12 46 12 28368386 213 23 6 10.5657 85 "1544708723" "suburban"
251.43 1544708975 2456.53 51.48231351 7.43212172 140.01 0 0 96.99 1 -94 -9 9 10 46 12 28368386 213 24 3 15.4143 39 "1544708723" "suburban"
272.93 1544708996 2456.7 51.48229762 7.43214602 141.27 1.07 1.04 94.1 1 -92 -8 21 9 48 12 28368386 213 26 6 15.5794 38 "1544708723" "suburban"
295.27 1544709018 2663.38 51.48208402 7.43529748 142.68 12.86 0 96.79 1 -97 -11 4 4 46 4 28367106 86 28 7 10.3608 37 "1544708723" "suburban"
304.23 1544709027 2761.84 51.48197452 7.43669672 145.17 6.7 0 96.95 1 -90 -9 5 6 50 4 28367105 85 29 5 9.18485 37 "1544708723" "suburban"
310.32 1544709034 2819.65 51.48190285 7.43769551 144.35 10.17 -4.72 96.49 1 -89 -7 0 14 49 4 28367105 85 30 0.5 8.62069 45 "1544708723" "suburban"
323.92 1544709047 2910.1 51.4818218 7.43890604 147.05 8.94 1.71 96.14 1 -91 -8 7 15 48 4 28367105 85 31 3 5.98802 47 "1544708723" "suburban"
332.44 1544709056 3012.24 51.48172327 7.44049316 149.97 12.74 -1.23 96.07 1 -92 -7 1 9 46 9 28368386 213 32 6 18.8828 61 "1544708723" "suburban"
341.66 1544709065 3123.71 51.4814093 7.44193946 150.1 13.64 1.34 124.68 1 -99 -14 -3 4 47 9 28368386 213 33 3 13.4831 42 "1544708723" "suburban"
354.86 1544709078 3286.98 51.4802373 7.44321156 153.97 12.42 0.99 169.61 1 -90 -5 14 15 48 7 28367105 85 34 3 4.84359 109 "1544708723" "suburban"
363.86 1544709087 3412.97 51.47922095 7.44407188 157.89 14.4 -0.36 151.53 1 -106 -12 0 4 37 7 28367105 85 35 2 3.98605 37 "1544708723" "suburban"
376.69 1544709100 3582.39 51.47787329 7.44522918 158.55 12.48 -0.58 151.11 1 -104 -10 4 6 35 7 28368386 213 36 4 4.79832 74 "1544708723" "suburban"
383.41 1544709107 3669.02 51.47716109 7.44584658 158.14 13.95 0.78 151.72 1 -102 -11 1 6 40 7 28368384 215 37 4 8.97112 40 "1544708723" "suburban"
390.38 1544709114 3766.94 51.47637227 7.44653347 158.66 12.56 -3.45 151.87 1 -91 -6 14 10 45 11 29568768 415 38 0.5 8.08081 36 "1544708723" "suburban"
399.97 1544709123 3887.21 51.4755012 7.44730059 159.77 11.41 -0.67 150.07 1 -90 -6 10 12 45 11 29568768 415 39 0.1 5.36915 38 "1544708723" "suburban"
416.83 1544709140 3985.48 51.47485883 7.44797628 158.89 0 0 143.28 1 -96 -7 10 15 42 6 28368384 215 40 10 11.5523 37 "1544708723" "suburban"
423.52 1544709147 3985.48 51.47485883 7.44797628 158.84 0 0 143.28 1 -100 -9 -1 7 41 6 28368384 215 41 2 4.41136 45 "1544708723" "suburban"
432.35 1544709156 3985.48 51.47485883 7.44797628 158.75 0 0 143.28 1 -99 -10 -1 8 42 6 28368384 215 42 7 22.2134 36 "1544708723" "suburban"
442.23 1544709165 3985.48 51.47485883 7.44797628 158.51 0 0 143.28 1 -100 -9 7 6 39 6 28368384 215 43 2 6.78829 61 "1544708723" "suburban"
452.69 1544709176 3985.48 51.47485883 7.44797628 158.14 0 0 143.28 1 -100 -8 7 7 39 6 28368384 215 44 8 22.5273 47 "1544708723" "suburban"
466.66 1544709190 3995.01 51.47471601 7.44817705 146.39 6.39 0.15 141.02 1 -101 -8 5 7 39 6 28368384 215 45 8 9.47306 95 "1544708723" "suburban"
473.84 1544709197 4049.67 51.47430791 7.44874053 152.82 10.19 1.06 140.07 1 -99 -8 8 9 41 6 28368384 215 46 10 19.98 42 "1544708723" "suburban"
480.47 1544709204 4116.63 51.47382091 7.44948092 155.68 11.61 1.46 135.04 1 -87 -6 9 6 50 7 29568768 415 47 1 12.2888 37 "1544708723" "suburban"
491.3 1544709214 4234.1 51.47314524 7.45084027 167.42 10.05 -0.2 122.49 1 -82 -5 24 15 56 7 29568768 415 48 3 16.3043 37 "1544708723" "suburban"
501.97 1544709225 4370.6 51.47267134 7.45263017 164.78 14.71 -0.24 107.63 1 -84 -6 20 15 52 7 29568768 415 49 7 26.1927 37 "1544708723" "suburban"
511.88 1544709235 4511.35 51.47237433 7.45460054 160.96 14.01 -0.17 106.56 1 -83 -8 25 13 56 7 29568768 415 50 6 23.541 38 "1544708723" "suburban"
519.96 1544709243 4626.82 51.47203914 7.45615037 162.53 14.32 0.01 112.51 1 -88 -6 11 10 49 7 29568768 415 51 0.1 6.20157 37 "1544708723" "suburban"
531.2 1544709254 4782.55 51.47144484 7.45809339 160.16 12.03 0 116.99 1 -87 -8 17 12 52 7 29568768 415 52 4 23.845 37 "1544708723" "suburban"
