lon,lat,region
7.41670975,51.48170768,suburban
7.41768495,51.48153018,suburban
7.419089200000001,51.48161949,suburban
7.42160453,51.48181438,suburban
7.42433557,51.48218425,suburban
7.42585984,51.48241281,suburban
7.42831302,51.482636799999995,suburban
7.42831302,51.482636799999995,suburban
7.42831302,51.482636799999995,suburban
7.42831302,51.482636799999995,suburban
7.42847667,51.48262836,suburban
7.43038531,51.48249175,suburban
7.43124944,51.48240804,suburban
7.43230844,51.48230628,suburban
7.43526984,51.48208113,suburban
7.4355171,51.48209579,suburban
7.43646002,51.48202084,suburban
7.43765741,51.48191986,suburban
7.43824864,51.48187616,suburban
7.43824864,51.48187616,suburban
7.43863841,51.4818734,suburban
7.43947265,51.48181435,suburban
7.44102106,51.48169878,suburban
7.44255294,51.4810574,suburban
7.44361649,51.47974703,suburban
7.44553237,51.47756794,suburban
7.44663373,51.4762994,suburban
7.44685857,51.47602923,suburban
7.44685857,51.47602923,suburban
7.44767558,51.47516388,suburban
7.44800264,51.47488651,suburban
7.44877402,51.4742972,suburban
7.449534,51.47377497,suburban
7.45070794,51.47321667,suburban
7.45282875,51.47267523,suburban
7.45460547,51.47239453,suburban
7.45672465,51.47188514,suburban
7.45791453,51.47150751,suburban
7.45901239,51.47117146,suburban
7.45913233,51.47113261,suburban
7.45913233,51.47113261,suburban
7.45913233,51.47113261,suburban
7.45913233,51.47113261,suburban
7.45953663,51.47101162,suburban
7.46464872,51.46960723,suburban
7.46602532,51.46943857,suburban
7.46992529,51.46974252,suburban
7.47192402,51.46987391,suburban
7.4774285,51.46959187,suburban
7.4774285,51.46959187,suburban
7.47844965,51.46978991,suburban
7.47844965,51.46978991,suburban
7.47844965,51.46978991,suburban
7.47889134,51.46987518,suburban
7.47985406,51.47005514,suburban
7.48200307,51.46957178,suburban
7.48243537,51.46847048,suburban
7.48277511,51.46687048,suburban
7.48212304,51.46562435,suburban
7.48118852,51.46423314,suburban
7.48078347,51.46329316,suburban
7.48044985,51.46253195,suburban
7.48031906,51.46216196,suburban
7.48031906,51.46216196,suburban
7.48038833,51.46205647,suburban
7.48212144,51.46202966,suburban
7.48401623,51.46201054,suburban
7.48445696,51.46150204,suburban
7.48442311,51.45973835,suburban
7.4840299,51.45858428,suburban
7.48364081,51.45737953,suburban
7.48338366,51.45654222,suburban
7.4835828,51.45456979,suburban
7.4848579,51.453456700000004,suburban
7.48658473,51.45248441,suburban
7.41484646,51.49066248,suburban
7.41694542,51.490594,suburban
7.41694542,51.490594,suburban
7.41694542,51.490594,suburban
7.41750352,51.48974502,suburban
7.41778078,51.48867733,suburban
7.41867623,51.48621763,suburban
7.41898089,51.4846689,suburban
7.41772717,51.48327089,suburban
7.41679234,51.48184763,suburban
7.41676514,51.48180215,suburban
7.41676514,51.48180215,suburban
7.41676514,51.48180215,suburban
7.41672274,51.48148967,suburban
7.41782726,51.48153772,suburban
7.42037726,51.481658,suburban
7.42250112,51.48189144,suburban
7.42537914,51.48231656,suburban
7.42707669,51.48255723,suburban
7.429098799999999,51.48259399,suburban
7.43063715,51.48244636,suburban
7.43126449,51.48237542,suburban
7.43126449,51.48237542,suburban
7.43126449,51.48237542,suburban
7.43174688,51.48232579,suburban
7.43551876,51.48204571,suburban
7.43756955,51.48190312,suburban
7.43814619,51.48186036,suburban
7.43856594,51.48181671,suburban
7.43977614,51.48175385,suburban
7.44122337,51.48166196,suburban
7.44269273,51.48091844,suburban
7.44525808,51.47783585,suburban
7.44660766,51.47627839,suburban
7.44821113,51.47466502,suburban
7.44851054,51.47444113,suburban
7.44851054,51.47444113,suburban
7.44851054,51.47444113,suburban
7.44851054,51.47444113,suburban
7.44851054,51.47444113,suburban
7.44851054,51.47444113,suburban
7.44944799,51.47378477,suburban
7.4508992,51.47308354,suburban
7.45263048,51.4726571,suburban
7.4546211,51.47235964,suburban
7.45637807,51.47195451,suburban
7.45814348,51.47139287,suburban
7.45904708,51.47113255,suburban
7.45904708,51.47113255,suburban
7.45904708,51.47113255,suburban
7.45904708,51.47113255,suburban
7.46037333,51.47075164,suburban
7.46125919,51.47051277,suburban
7.463204400000001,51.46995312,suburban
7.46502516,51.46953924,suburban
7.46726847,51.46944601,suburban
7.46976984,51.46971049,suburban
7.47209981,51.46983702,suburban
7.47673564,51.46954262,suburban
7.47673564,51.46954262,suburban
7.48166339,51.47019753,suburban
7.48213064,51.46915681,suburban
7.48243424,51.46836585,suburban
7.48277263,51.46722602,suburban
7.48233757,51.46593567,suburban
7.48104562,51.46388537,suburban
7.48056093,51.46288251,suburban
7.48024902,51.46217478,suburban
7.48092672,51.46202412,suburban
7.4826962,51.462006,suburban
7.48391168,51.46187214,suburban
7.48441288,51.4613435,suburban
7.48451531,51.46023887,suburban
7.48411967,51.4588327,suburban
7.48375976,51.45782328,suburban
7.48336841,51.45646359,suburban
7.48337031,51.45511653,suburban
7.48424146,51.4538643,suburban
7.48543035,51.45311385,suburban
7.48720119,51.45183505,suburban
7.41420132,51.49066522,suburban
7.41591427,51.49078999,suburban
7.41678275,51.49067841,suburban
7.416857,51.49066062,suburban
7.416857,51.49066062,suburban
7.41772678,51.48826689,suburban
7.41864903,51.48672742,suburban
7.41850797,51.48592611,suburban
7.418825999999999,51.48437883,suburban
7.41778991,51.48334338,suburban
7.41704624,51.48235531,suburban
7.41680548,51.48190167,suburban
7.41665729,51.48164389,suburban
7.41968574,51.48162372,suburban
7.42242595,51.48188719,suburban
7.42474679,51.48222708,suburban
7.42706224,51.48255545,suburban
7.42827284,51.4826475,suburban
7.42923934,51.48259456,suburban
7.43074542,51.48245686,suburban
7.43212172,51.48231351,suburban
7.43212172,51.48231351,suburban
7.43214602,51.48229762,suburban
7.43529748,51.48208402,suburban
7.43669672,51.48197452,suburban
7.43769551,51.48190285,suburban
7.43890604,51.4818218,suburban
7.44049316,51.48172327,suburban
7.44193946,51.4814093,suburban
7.44321156,51.4802373,suburban
7.44407188,51.47922095,suburban
7.44522918,51.47787329,suburban
7.44584658,51.47716109,suburban
7.44653347,51.47637227,suburban
7.44730059,51.475501200000004,suburban
7.44797628,51.47485883,suburban
7.44797628,51.47485883,suburban
7.44797628,51.47485883,suburban
7.44797628,51.47485883,suburban
7.44797628,51.47485883,suburban
7.44817705,51.47471601,suburban
7.44874053,51.47430791,suburban
7.44948092,51.47382091,suburban
7.45084027,51.47314524,suburban
7.45263017,51.47267134,suburban
7.45460054,51.47237433,suburban
7.45615037,51.47203914,suburban
7.45809339,51.47144484,suburban
7.46079071,51.4706549,suburban
7.46191819,51.47033441,suburban
7.46397103,51.46974544,suburban
7.46634161,51.46941706,suburban
7.46858379,51.4695581,suburban
7.47158916,51.46982569,suburban
7.47377785,51.46969377,suburban
7.47823943,51.46965304,suburban
7.47880213,51.46976127,suburban
7.47930959,51.46987023,suburban
7.48057743,51.47013886,suburban
7.48169998,51.47014072,suburban
7.48230495,51.46865333,suburban
7.4827349000000005,51.46759042,suburban
7.48271542,51.46667826,suburban
7.48104021,51.46397388,suburban
7.48042429,51.46261989999999,suburban
7.48028972,51.46231692,suburban
7.48028972,51.46231692,suburban
7.48020569,51.46211806,suburban
7.4802046,51.46211156,suburban
7.48083787,51.46204018,suburban
7.48293523,51.46202291,suburban
7.48441255,51.46165952,suburban
7.4845975000000005,51.46016487,suburban
7.4841509,51.45886007,suburban
7.484074900000001,51.45865485,suburban
7.48358009,51.45717755,suburban
7.48327,51.4554521,suburban
7.48407762,51.45395378,suburban
7.48512805,51.45334154,suburban
7.48671475,51.45240602,suburban
7.48763585,51.45127248,suburban
7.41420756,51.49055935,suburban
7.41640819,51.49066497,suburban
7.41694684,51.49058655,suburban
7.41694684,51.49058655,suburban
7.41694684,51.49058655,suburban
7.41694831,51.49057515,suburban
7.41688593,51.49056042,suburban
7.41725637,51.49023067,suburban
7.41759176,51.48941254,suburban
7.41782373,51.48745992,suburban
7.41867303,51.48669326,suburban
7.41849775,51.48580416,suburban
7.41665375,51.4816852,suburban
7.41665375,51.4816852,suburban
7.41665375,51.4816852,suburban
7.41662437,51.48168663,suburban
7.41659316,51.48172983,suburban
7.41654316,51.48160155,suburban
7.41789222,51.48154699,suburban
7.42097367,51.48169799,suburban
7.42288952,51.48195241,suburban
7.42591284,51.48238406,suburban
7.42732002,51.48258413,suburban
7.42852338,51.48260068,suburban
7.43101459,51.48240837,suburban
7.43126338,51.48238442,suburban
7.43126338,51.48238442,suburban
7.43126338,51.48238442,suburban
7.43126338,51.48238442,suburban
7.43162931,51.48235376,suburban
7.4322234,51.48229505,suburban
7.43382493,51.48217324,suburban
7.43568272,51.48204264,suburban
7.43742429,51.48191367,suburban
7.43829769,51.48185118,suburban
7.43874027,51.4818439,suburban
7.44012183,51.48174846,suburban
7.44209931,51.48133286,suburban
7.44305195,51.48072589,suburban
7.44382187,51.4794661,suburban
7.44492342,51.47819365,suburban
7.44538749,51.47768305,suburban
7.44538749,51.47768305,suburban
7.44580175,51.47720963,suburban
7.44690278,51.47590487,suburban
7.44877348,51.47425557,suburban
7.44962705,51.47369609,suburban
7.4508116,51.47313805,suburban
7.45297124,51.47260615,suburban
7.45506419,51.47226026,suburban
7.456892,51.47179636,suburban
7.4583535,51.47133636,suburban
7.45900942,51.47114803,suburban
7.45900942,51.47114803,suburban
7.45921768,51.47108648,suburban
7.45978005,51.47090942,suburban
7.46125977,51.47051403,suburban
7.46354361,51.46986935,suburban
7.46535984,51.46950746,suburban
7.46629736,51.46943283,suburban
7.46875054,51.46955277,suburban
7.4719868,51.46980919,suburban
7.47419834,51.46969223,suburban
7.4768561,51.46955818,suburban
7.47821269,51.46967691,suburban
7.47896683,51.46981423,suburban
7.47896683,51.46981423,suburban
7.47896683,51.46981423,suburban
7.47960354,51.46992962,suburban
7.48159019,51.47025551,suburban
7.48213021,51.46913711,suburban
7.48220286,51.46898089,suburban
7.48228792,51.46868828,suburban
7.48276814,51.46726845,suburban
7.48236006,51.46606595,suburban
7.48157848,51.46504798,suburban
7.48035782,51.46253895,suburban
7.48027847,51.46235991,suburban
7.48027847,51.46235991,suburban
7.48020261,51.46222193,suburban
7.48019353,51.46220407,suburban
7.48115265,51.46205321,suburban
7.48267084,51.46204011,suburban
7.48382353,51.46204408,suburban
7.48442853,51.4612318,suburban
7.48441973,51.46001956,suburban
7.48386381,51.45826365,suburban
7.48340953,51.45681792,suburban
7.48321299,51.45595172,suburban
7.48391524,51.45410843,suburban
7.48533529,51.45319469,suburban
7.48730738,51.451742700000004,suburban
7.41411439,51.49055756,suburban
7.416023299999999,51.49070134,suburban
7.41663856,51.4906283,suburban
7.41711508,51.49054976,suburban
7.41765585,51.48931233,suburban
7.41770472,51.48793011,suburban
7.41842209,51.4869977,suburban
7.41854363,51.48581595,suburban
7.41892159,51.48452436,suburban
7.41834193,51.48384796,suburban
7.41739495,51.48294211,suburban
7.41669523,51.48175185,suburban
7.4166412,51.48165201,suburban
7.4166412,51.48165201,suburban
7.41663752,51.48164818,suburban
7.41660246,51.48164098,suburban
7.41657968,51.4816873,suburban
7.41659679,51.48161127,suburban
7.41662604,51.48162714,suburban
7.41662734,51.48162229,suburban
7.41662674,51.48163237,suburban
7.41662512,51.48164184,suburban
7.41666247,51.4816205,suburban
7.41777648,51.48151922,suburban
7.41981448,51.48162294,suburban
7.42200353,51.48182255,suburban
7.42674544,51.48251102,suburban
7.42870907,51.48260307,suburban
7.43037453,51.48246844,suburban
7.43257552,51.48227139,suburban
7.43375821,51.48218253,suburban
7.43457517,51.48211873,suburban
7.43545269,51.48205132,suburban
7.43660684,51.48197155,suburban
7.43820546,51.48185585,suburban
7.43999982,51.48174439,suburban
7.44147585,51.48157871,suburban
7.44263386,51.48092988,suburban
7.44389638,51.47940698,suburban
7.4451447,51.47798468,suburban
7.44514883,51.47798087,suburban
7.44533094,51.4777734,suburban
7.4457523000000005,51.4772898,suburban
7.446484299999999,51.47644337,suburban
7.44717913,51.47563033,suburban
7.44801202,51.47484751,suburban
7.44801202,51.47484751,suburban
7.44801202,51.47484751,suburban
7.44801202,51.47484751,suburban
7.44801202,51.47484751,suburban
7.4485158,51.47447085,suburban
7.44926903,51.47391818,suburban
7.45029376,51.47337796,suburban
7.45197259,51.47281842,suburban
7.45401834,51.47248125,suburban
7.45601265,51.47206523,suburban
7.45795554,51.4714865,suburban
7.45902856,51.47114707,suburban
7.46065802,51.47066798,suburban
7.46153317,51.47042881,suburban
7.46328055,51.4699177,suburban
7.466187400000001,51.46941049,suburban
7.46823186,51.4695123,suburban
7.46989498,51.46972442,suburban
7.47263772,51.46981365,suburban
7.47661778,51.46950009,suburban
7.47792876,51.46962013,suburban
7.4785113,51.46971662,suburban
7.47862501,51.46974572,suburban
7.47882299,51.46977364,suburban
7.47980005,51.46995595,suburban
7.48130875,51.47028545,suburban
7.48198575,51.46958431,suburban
7.48257157,51.46810629,suburban
7.48272967,51.46752638,suburban
7.48252549,51.46634229,suburban
7.48159199,51.4651099,suburban
7.4809269,51.46373553,suburban
7.48041868,51.46261047,suburban
7.48317844,51.46201441,suburban
7.48457207,51.46057005,suburban
7.48406915,51.45879993,suburban
7.48365272,51.45767428,suburban
7.48325685,51.45600834,suburban
7.48333347,51.45514591,suburban
7.48462638,51.45357802,suburban
7.48639307,51.4525609,suburban
7.41471705,51.49063247,suburban
7.41584381,51.49070765,suburban
7.41684939,51.49058403,suburban
7.41684939,51.49058403,suburban
7.41715053,51.49043451,suburban
7.41772248,51.48899705,suburban
7.41769845,51.4877995,suburban
7.41865175,51.48625169,suburban
7.41864302,51.48546047,suburban
7.4188553,51.48442285,suburban
7.41797871,51.48353808,suburban
7.41673637,51.48184398,suburban
7.41661425,51.48164868,suburban
7.41661425,51.48164868,suburban
7.41668449,51.48146882,suburban
7.41918942,51.48160227,suburban
7.42100413,51.48169627,suburban
7.42673544,51.48248515,suburban
7.42804826,51.48260976,suburban
7.43043526,51.48245037,suburban
7.4308087,51.48242088,suburban
7.432818400000001,51.48224272,suburban
7.43456434,51.48211075,suburban
7.43754254,51.48190374,suburban
7.43911718,51.48178416,suburban
7.4400416,51.48173347,suburban
7.44064006,51.48170907,suburban
7.44084966,51.48169733,suburban
7.44155229,51.48155832,suburban
7.44201236,51.48134783,suburban
7.44317608,51.48023013,suburban
7.44373467,51.47957534,suburban
7.44538694,51.47767046,suburban
7.44621156,51.47672326,suburban
7.44655375,51.47631409,suburban
7.44684775,51.47597689,suburban
7.44684775,51.47597689,suburban
7.44741243,51.47536177,suburban
7.448854700000001,51.47418823,suburban
7.449799499999999,51.47357169,suburban
7.45129601,51.47296007,suburban
7.45316258,51.47257813,suburban
7.4554024000000005,51.47220129,suburban
7.45708342,51.47172522,suburban
7.45873306,51.47120505,suburban
7.4588837,51.471170799999996,suburban
7.45912887,51.47108118,suburban
7.46079137,51.47063165,suburban
7.46265805,51.47008039,suburban
7.46544747,51.46945328,suburban
7.46931135,51.46964416,suburban
7.47035946,51.46976948,suburban
7.47417457,51.46966109,suburban
7.47533642,51.46956199,suburban
7.47843131,51.469697700000005,suburban
7.47843131,51.469697700000005,suburban
7.47872157,51.46973639,suburban
7.479176600000001,51.46981947,suburban
7.48130924,51.47028013,suburban
7.48176032,51.47006043,suburban
7.48222636,51.46888951,suburban
7.48266487,51.46784279999999,suburban
7.48276543,51.46722213,suburban
7.48251202,51.466265899999996,suburban
7.48152403,51.46482578,suburban
7.48096258,51.46375044,suburban
7.48059061,51.46298144,suburban
7.48035945,51.462475500000004,suburban
7.48031877,51.4623808,suburban
7.48030446,51.46236476,suburban
7.48030446,51.46236476,suburban
7.48030446,51.46236476,suburban
7.48026442,51.46232833,suburban
7.48019843,51.46219177,suburban
7.480169999999999,51.46213833,suburban
7.48103276,51.46203268,suburban
7.48277319,51.46202245,suburban
7.48383539,51.462036499999996,suburban
7.48455281,51.46082576,suburban
7.48439991,51.45963805,suburban
7.48396086,51.45832225,suburban
7.48358721,51.457266499999996,suburban
7.483280099999999,51.45527578,suburban
7.48547765,51.45317572,suburban
7.48694714,51.45218016,suburban
7.41470843,51.49066154,suburban
7.41653518,51.49063467,suburban
7.41707792,51.49055701,suburban
7.4176595999999995,51.48931586,suburban
7.41791078,51.48736496,suburban
7.4184869,51.48693642,suburban
7.41874522,51.48527498,suburban
7.41867584,51.48423502,suburban
7.41821861,51.48378274,suburban
7.4172428,51.48271734,suburban
7.41669584,51.48176515,suburban
7.41669584,51.48176515,suburban
7.41669584,51.48176515,suburban
7.41669038,51.48176433,suburban
7.41666923,51.48171458,suburban
7.41708186,51.48145038,suburban
7.41947658,51.48160816,suburban
7.42149499,51.48176153,suburban
7.42331297,51.48203754,suburban
7.4251943,51.4822979,suburban
7.42744807,51.48261316,suburban
7.42892617,51.48261212,suburban
7.43071648,51.48245588,suburban
7.43126924,51.48237862,suburban
7.43126924,51.48237862,suburban
7.43126924,51.48237862,suburban
7.43198038,51.48229406,suburban
7.43245383,51.48224397,suburban
7.43397668,51.48214121,suburban
7.43520157,51.48205722,suburban
7.4365684000000005,51.48196972,suburban
7.43773881,51.48187763,suburban
7.43905055,51.48174619,suburban
7.44053896,51.48170212,suburban
7.441764500000001,51.48146398,suburban
7.44309021,51.48062309,suburban
7.44423229,51.4790031,suburban
7.44530364,51.47779274,suburban
7.44599058,51.47701325,suburban
7.44665875,51.47621384,suburban
7.44702362,51.47578712,suburban
7.44725852,51.47552165,suburban
7.44754798,51.47523162,suburban
7.44837318,51.47454935,suburban
7.44938621,51.4738136,suburban
7.45014948,51.47342961,suburban
7.45014948,51.47342961,suburban
7.45014948,51.47342961,suburban
7.45014948,51.47342961,suburban
7.45086482,51.47315037,suburban
7.45258837,51.47268199,suburban
7.45493594,51.47231398,suburban
7.45666308,51.47189951,suburban
7.45862038,51.4712854,suburban
7.45864287,51.47127508,suburban
7.45886231,51.47121073,suburban
7.46047415,51.47075967,suburban
7.46144169,51.47048965,suburban
7.46373327,51.46980681,suburban
7.46772665,51.46946301,suburban
7.47061709,51.46979704,suburban
7.47175896,51.46983,suburban
7.47310917,51.46974324,suburban
7.47355855,51.46968698,suburban
7.47403622,51.46965407,suburban
7.47484514,51.46962174,suburban
7.47542881,51.46955993,suburban
7.47657658,51.469575,suburban
7.47704012,51.46963347,suburban
7.47775553,51.46971547,suburban
7.47875444,51.46983653,suburban
7.47890215,51.46985262,suburban
7.47890215,51.46985262,suburban
7.47890215,51.46985262,suburban
7.479408099999999,51.46994095,suburban
7.48103668,51.47025652,suburban
7.48207105,51.46929287,suburban
7.48236898,51.46856891,suburban
7.48274535,51.46695283,suburban
7.48212365,51.46563025,suburban
7.48145244,51.46474329,suburban
7.48084931,51.46353153,suburban
7.48041584,51.46261339,suburban
7.48034935,51.46247276,suburban
7.48026577,51.46223411,suburban
7.48097751,51.46203039,suburban
7.48226156,51.46202271,suburban
7.48408154,51.4619843,suburban
7.48435668,51.46162789,suburban
7.48454652,51.46080221,suburban
7.48446825,51.46002154,suburban
7.48429547,51.45941013,suburban
7.48397761,51.45850643,suburban
7.48370086,51.45771123,suburban
7.48324212,51.455887700000005,suburban
7.48334112,51.45506647,suburban
7.48470181,51.45356317,suburban
7.48628887,51.45266326,suburban
7.48755009,51.45137158,suburban
7.48808525,51.45044253,suburban
7.41441277,51.49053397,suburban
7.41657062,51.49063297,suburban
7.41691021,51.49057311,suburban
7.41691021,51.49057311,suburban
7.41691021,51.49057311,suburban
7.41690712,51.49053595,suburban
7.4172795,51.49018316,suburban
7.41761458,51.48940356,suburban
7.41773453,51.48768629,suburban
7.41869133,51.4866348,suburban
7.4187924,51.48431851,suburban
7.41733157,51.48284096,suburban
7.41697281,51.48225613,suburban
7.41664692,51.48165129,suburban
7.41677391,51.481412299999995,suburban
7.4185525,51.48152514,suburban
7.42057897,51.48163944,suburban
7.42343155,51.48197564,suburban
7.425274099999999,51.4822352,suburban
7.42730444,51.48248686,suburban
7.4283076,51.4825455,suburban
7.42969616,51.48247183,suburban
7.43088287,51.48237557,suburban
7.43305547,51.48218388,suburban
7.43526739,51.48202814,suburban
7.43622977,51.48197267,suburban
7.43784063,51.48186412,suburban
7.43857858,51.48179177,suburban
7.43944699,51.48173171,suburban
7.44044637,51.48167954,suburban
7.44094268,51.48164835,suburban
7.44094268,51.48164835,suburban
7.44164751,51.48151571,suburban
7.44264163,51.48096032,suburban
7.44329749,51.48008868,suburban
7.44431472,51.47888736,suburban
7.44538711,51.47765694,suburban
7.44609802,51.47684579,suburban
7.44675862,51.47606627,suburban
7.44784276,51.4749592,suburban
7.44839632,51.47452593,suburban
7.44839632,51.47452593,suburban
7.44839632,51.47452593,suburban
7.44839632,51.47452593,suburban
7.44871169,51.47428141,suburban
7.44998339,51.47348382,suburban
7.45137455,51.47293114,suburban
7.45603677,51.47203917,suburban
7.45847432,51.47130538,suburban
7.45930903,51.471042700000005,suburban
7.45930903,51.471042700000005,suburban
7.45983564,51.47089874,suburban
7.46143512,51.47046147,suburban
7.4629223,51.47002254,suburban
7.46571438,51.46944067,suburban
7.46775849,51.46945689,suburban
7.47191966,51.46978801,suburban
7.47387226,51.46967707,suburban
7.47745606,51.46956089,suburban
7.47805752,51.46961888,suburban
7.47868088,51.46971447,suburban
7.47964106,51.469870799999995,suburban
7.48161879,51.47022939,suburban
7.48225798,51.468812299999996,suburban
7.48259119,51.46803461,suburban
7.48275983,51.46699548,suburban
7.48231628,51.46600572,suburban
7.48114281,51.464187700000004,suburban
7.48068868,51.4632381,suburban
7.48029753,51.46232405,suburban
7.48025483,51.46222173,suburban
7.48071471,51.46199527,suburban
7.4826447,51.46198028,suburban
7.48379723,51.46196115,suburban
7.48448159,51.4612383,suburban
7.48451242,51.46000584,suburban
7.48422154,51.4591811,suburban
7.48371742,51.45771203,suburban
7.48356908,51.45726348,suburban
7.48330962,51.45514272,suburban
7.48372298,51.45431733,suburban
7.48525735,51.45320733,suburban
7.41418703,51.49052205,suburban
7.41643742,51.490626899999995,suburban
7.41733384,51.49005385,suburban
7.4177138,51.48899434,suburban
7.41783427,51.48743772,suburban
7.41859211,51.4860725,suburban
7.41896866,51.484934100000004,suburban
7.41855151,51.48400267,suburban
7.41743045,51.48291346,suburban
7.4166928,51.48169383,suburban
7.41663655,51.48160897,suburban
7.41693462,51.48140292,suburban
7.41935936,51.48159119,suburban
7.42168217,51.48172968,suburban
7.42580966,51.48229363,suburban
7.42714175,51.48247513,suburban
7.42776778,51.48254459,suburban
7.43069303,51.48238819,suburban
7.4323992,51.48222668,suburban
7.43389326,51.48212828,suburban
7.43548235,51.48202765,suburban
7.43663655,51.4819469,suburban
7.43890398,51.48174465,suburban
7.43980555,51.48169763,suburban
7.44184046,51.48140522,suburban
7.44278019,51.48078644,suburban
7.44414917,51.4790719,suburban
7.44534869,51.47770668,suburban
7.44595233,51.47701665,suburban
7.44648614,51.47640859,suburban
7.44691611,51.47591767,suburban
7.44734619,51.47544277,suburban
7.44818641,51.47466596,suburban
7.44856818,51.47437203,suburban
7.44989254,51.47349263,suburban
7.45322049,51.4725415,suburban
7.45532897,51.47218744,suburban
7.45735733,51.47163622,suburban
7.45892306,51.47114392,suburban
7.45892306,51.47114392,suburban
7.45892306,51.47114392,suburban
7.45955924,51.47095363,suburban
7.46084675,51.47062608,suburban
7.46585976,51.46939911,suburban
7.4676758,51.46944204,suburban
7.46976139,51.46967839,suburban
7.47269156,51.46979102,suburban
7.47745701,51.46951069,suburban
7.47847644,51.46967083,suburban
7.478639299999999,51.46969665,suburban
7.478639299999999,51.46969665,suburban
7.48072706,51.47011261,suburban
7.48184149,51.46982319,suburban
7.48232729,51.46867452,suburban
7.48272226,51.46745007,suburban
7.48267881,51.46662683,suburban
7.48174504,51.46509715,suburban
7.48105015,51.46391614,suburban
7.48044173,51.46201724,suburban
7.48211286,51.46197798,suburban
7.48367726,51.46192689,suburban
7.48453196,51.46089269,suburban
7.48420498,51.45916099,suburban
7.48368691,51.45783533,suburban
7.48341127,51.45695877,suburban
7.48333344,51.45505331,suburban
7.48430629,51.45375399,suburban
7.48749435,51.4514124,suburban
7.41438031,51.4905811,suburban
7.41744018,51.48985864,suburban
7.41823058,51.48707972,suburban
7.41864673,51.48619766,suburban
7.41898991,51.48483071,suburban
7.4168498,51.48206756,suburban
7.41660804,51.48162588,suburban
7.41660804,51.48162588,suburban
7.41660804,51.48162588,suburban
7.4169345,51.48141765,suburban
7.4216182,51.48173622,suburban
7.42402413,51.48207919,suburban
7.426157300000001,51.48237222,suburban
7.42828918,51.48260086,suburban
7.42828918,51.48260086,suburban
7.42828918,51.48260086,suburban
7.42868188,51.48259428,suburban
7.43064404,51.48241473,suburban
7.43089374,51.48239821,suburban
7.4309447,51.48237366,suburban
7.4309447,51.48237366,suburban
7.4316189,51.48231137,suburban
7.43319049,51.48218,suburban
7.43484249,51.48207739,suburban
7.436800999999999,51.48195232,suburban
7.43766417,51.48189731,suburban
7.43891048,51.48178761,suburban
7.44051327,51.48171162,suburban
7.44084219,51.48169435,suburban
7.44088998,51.48171582,suburban
7.44154443,51.48159931,suburban
7.44217387,51.48127537,suburban
7.44371277,51.47956188,suburban
7.44488554,51.47824043,suburban
7.44555782,51.47745961,suburban
7.44641945,51.47646052,suburban
7.44721038,51.47553312,suburban
7.44823242,51.47462041,suburban
7.44829443,51.47457369,suburban
7.44829443,51.47457369,suburban
7.44829443,51.47457369,suburban
7.44837368,51.47453405,suburban
7.44895588,51.4741099,suburban
7.45061585,51.47320842,suburban
7.45252392,51.47269382,suburban
7.45478998,51.47232324,suburban
7.45644102,51.47194158,suburban
7.45842485,51.47130316,suburban
7.45921205,51.47105953,suburban
7.45932698,51.47101549,suburban
7.45932698,51.47101549,suburban
7.45932698,51.47101549,suburban
7.4597345,51.4709006,suburban
7.46211386,51.47025202,suburban
7.46314387,51.46994676,suburban
7.46494596,51.46954594,suburban
7.46769969,51.46948142,suburban
7.47037225,51.46974511,suburban
7.47279538,51.46979145,suburban
7.47647021,51.46952963,suburban
7.47699682,51.46953894,suburban
7.47882068,51.46976351,suburban
7.47905945,51.46981356,suburban
7.479474400000001,51.46986419,suburban
7.48089515,51.47016371,suburban
7.48214919,51.46908081,suburban
7.48231169,51.46860648,suburban
7.48272504,51.4674405,suburban
7.48235926,51.46604375,suburban
7.48139728,51.464628999999995,suburban
7.48080034,51.46343295,suburban
7.48039516,51.46249711,suburban
7.48030251,51.4622858,suburban
7.48029815,51.46227902,suburban
7.48029815,51.46227902,suburban
7.48029815,51.46227902,suburban
7.48020923,51.46209951,suburban
7.48043621,51.46203378,suburban
7.48247656,51.46200202,suburban
7.48424634,51.46190465,suburban
7.48455209,51.46090568,suburban
7.4843304,51.45945798,suburban
7.48370726,51.45771941,suburban
7.48323743,51.456089299999995,suburban
7.48352918,51.45458269,suburban
7.48486929,51.45338467,suburban
7.4868445999999995,51.45220427,suburban
7.47038903,51.51045345,urban
7.47166369,51.51132557,urban
7.47270911,51.51221751,urban
7.47273814,51.51232811,urban
7.47273814,51.51232811,urban
7.47285863,51.51301127,urban
7.47299943,51.51410078,urban
7.4730179,51.51475064,urban
7.47301915,51.5147651,urban
7.47301915,51.5147651,urban
7.47253928,51.51598906,urban
7.47111619,51.51663322,urban
7.46930362,51.51706746,urban
7.46790577,51.51739715,urban
7.46720884,51.51762085,urban
7.46611621,51.51782435,urban
7.4644143,51.51783459,urban
7.46285995,51.5174735,urban
7.46137927,51.51714275,urban
7.45962087,51.51676893,urban
7.45779515,51.516526299999995,urban
7.45614191,51.51615243,urban
7.45523599,51.51564286,urban
7.45674875,51.51273599,urban
7.45836734,51.51200829,urban
7.45998199,51.51127134,urban
7.46141485,51.51041611,urban
7.46248148,51.50996392,urban
7.46419435,51.50987101,urban
7.46558862,51.50984934,urban
7.47044189,51.51046404,urban
7.47102961,51.51082955,urban
