distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,ci,payload,throughput,rtt,region,hour,weekday
1707.22,51.49299711,7.40212139,165.71,2.23,0.16,267.14,-90,-7,26,7,7,26385410,0.1,3.98011,59,campus,10,Tuesday
1759.98,51.49260767,7.40170661,167.47,10.46,1.35,183.52,-89,-8,19,10,7,26385410,0.1,4.79044,123,campus,10,Tuesday
1865.62,51.49170707,7.40174857,169.26,9.86,-0.62,180.74,-87,-7,24,10,7,26385410,0.5,7.70713,39,campus,10,Tuesday
1953.71,51.49091079,7.40175474,170.28,8.27,-0.85,180.9,-83,-7,30,11,7,26385410,0.5,8.14664,70,campus,10,Tuesday
2086.48,51.48976258,7.4017811,171.35,9.22,0.0,180.7,-82,-6,36,15,7,26385410,10.0,19.7628,95,campus,10,Tuesday
2105.75,51.48960049,7.40178331,171.02,0.0,0.0,178.4,-68,-6,38,15,7,26385410,0.5,7.4074100000000005,109,campus,10,Tuesday
2105.75,51.48946411,7.40178949,173.55,6.55,0.0,170.04,-68,-6,40,15,7,26385410,9.0,20.2532,93,campus,10,Tuesday
2168.13,51.48934929,7.40273172,175.17,13.24,0.92,91.37,-70,-6,36,12,7,26385410,0.5,7.7821,69,campus,10,Tuesday
2469.52,51.48955723,7.40694402,180.75,12.41,0.0,78.82,-75,-6,14,10,1,26385408,10.0,26.927,36,campus,10,Tuesday
2586.42,51.48982825,7.40859804,177.33,12.74,0.0,77.76,-80,-6,24,12,1,26385408,2.0,8.47907,101,campus,10,Tuesday
166.06,51.4905011,7.41386154,163.33,13.59,-0.01,78.68,-89,-6,13,9,1,26385408,2.0,6.890610000000001,71,campus,10,Tuesday
309.98,51.490691299999995,7.41585869,157.63,10.41,-2.22,87.47,-84,-6,12,15,9,26385408,7.0,16.7364,36,campus,10,Tuesday
354.79,51.49064353,7.41637719,155.21,0.0,-0.58,97.62,-86,-7,20,12,4,29391105,0.5,6.24025,86,campus,10,Tuesday
354.83,51.49064353,7.41637719,155.15,0.0,0.0,99.67,-83,-8,30,15,4,29391105,4.0,17.288,87,campus,10,Tuesday
401.32,51.49065819,7.41722463,157.71,7.19,1.41,14.52,-78,-9,37,15,4,29391105,2.0,10.3761,57,campus,10,Tuesday
525.55,51.49171987,7.41685791,157.87,9.95,0.0,343.58,-92,-8,26,12,4,29391105,4.0,6.30045,114,campus,10,Tuesday
575.06,51.49216624,7.41651792,157.79,8.96,0.35,331.26,-85,-6,21,12,4,29391105,0.5,7.633589999999999,46,campus,10,Tuesday
692.8,51.49312354,7.41607881,155.28,8.14,0.0,350.76,-97,-7,21,15,4,29391105,4.0,10.1716,77,campus,10,Tuesday
782.38,51.49394908,7.41570767,159.24,11.12,0.0,347.27,-94,-8,29,15,4,29391105,4.0,15.748,73,campus,10,Tuesday
833.86,51.494363,7.4155241,158.96,0.0,0.0,348.68,-93,-9,18,11,4,29391105,5.0,15.0489,102,campus,10,Tuesday
833.86,51.494363,7.4155241,159.13,0.0,0.0,348.68,-93,-10,25,9,4,29391105,4.0,10.356,59,campus,10,Tuesday
833.86,51.494363,7.4155241,159.39,0.0,0.0,348.68,-93,-11,13,9,4,29391105,9.0,10.8893,118,campus,10,Tuesday
848.56,51.49455379,7.41532133,161.01,4.52,0.0,267.05,-94,-11,13,9,4,29391105,3.0,6.19515,44,campus,10,Tuesday
941.85,51.49434362,7.41399368,161.09,12.97,0.0,258.13,-95,-11,10,8,4,29391105,5.0,12.9116,75,campus,10,Tuesday
1067.51,51.49410774,7.41211765,162.25,14.6,0.02,258.25,-84,-6,29,6,2,29391104,10.0,30.3836,37,campus,10,Tuesday
1216.06,51.49384237,7.41007488,165.36,14.75,0.0,257.88,-81,-7,27,8,2,29391104,6.0,16.7539,86,campus,10,Tuesday
1385.09,51.4935343,7.40774427,166.95,15.53,0.0,258.13,-83,-10,21,9,2,29391104,5.0,9.60615,93,campus,10,Tuesday
1513.02,51.49328663,7.40586387,169.31,14.03,0.0,257.46,-81,-10,16,12,3,29391106,4.0,11.0041,40,campus,10,Tuesday
1676.61,51.49301177,7.40362739,167.58,13.33,0.0,262.35,-92,-7,19,10,3,29391106,8.0,15.5604,53,campus,10,Tuesday
1754.12,51.49301069,7.40249723,166.74,6.95,0.0,266.69,-97,-7,2,12,3,29391106,2.0,8.24317,49,campus,10,Tuesday
1812.05,51.492915,7.40178023,164.23,4.82,0.0,197.64,-93,-10,-1,5,7,26385410,6.0,15.9257,65,campus,10,Tuesday
1862.86,51.49242983,7.40177444,162.73,7.62,0.0,180.51,-85,-7,21,11,7,26385410,1.0,7.41427,89,campus,10,Tuesday
1944.72,51.49166235,7.40176488,163.24,9.65,-0.15,180.96,-85,-6,20,14,7,26385410,0.5,6.38978,58,campus,10,Tuesday
2083.07,51.49038379,7.40174091,171.68,10.58,0.07,180.57,-81,-6,25,12,7,26385410,10.0,22.5035,85,campus,10,Tuesday
2173.71,51.48957273,7.40175672,176.74,7.73,0.9,179.32,-81,-6,21,12,7,26385410,8.0,18.4864,138,campus,10,Tuesday
2235.12,51.48937421,7.40255567,179.08,12.79,1.18,92.73,-70,-6,28,12,7,26385410,0.1,4.32434,112,campus,10,Tuesday
2493.55,51.48947228,7.40625731,182.59,12.21,0.18,79.72,-76,-7,24,10,1,26385408,0.5,15.625,41,campus,10,Tuesday
2624.6,51.48973519,7.40802159,182.17,12.39,0.0,79.66,-75,-6,14,12,1,26385408,1.0,9.35673,67,campus,10,Tuesday
2783.92,51.49002641,7.41027678,172.57,13.12,0.0,79.06,-77,-5,22,12,1,26385408,9.0,25.541,43,campus,10,Tuesday
153.28,51.490456099999996,7.41322885,164.92,14.71,0.17,77.07,-90,-6,13,10,1,26385408,3.0,23.976,55,campus,10,Tuesday
315.24,51.49069494,7.41549507,157.66,13.26,-0.53,84.15,-84,-5,19,12,1,26385408,2.0,6.0015,101,campus,10,Tuesday
415.48,51.49059312,7.41689262,152.0,9.67,0.0,101.03,-81,-6,25,12,4,29391105,1.0,7.04225,89,campus,10,Tuesday
548.79,51.49164228,7.41689773,155.11,12.15,-0.84,346.1,-96,-7,11,8,4,29391105,10.0,18.0099,51,campus,10,Tuesday
617.6,51.492235799999996,7.41644762,154.76,13.21,9.79,331.95,-85,-5,12,10,4,29391105,0.1,3.29219,61,campus,10,Tuesday
733.84,51.4931803,7.41602215,155.73,11.82,0.0,351.02,-101,-7,7,6,4,29391105,0.1,8.24745,41,campus,10,Tuesday
868.68,51.494332799999995,7.41555688,155.06,9.16,0.0,346.43,-92,-8,12,9,4,29391105,1.0,7.44879,99,campus,10,Tuesday
993.66,51.49431184,7.41381814,157.99,12.99,-1.06,258.32,-90,-8,20,7,4,29391105,8.0,17.9775,97,campus,10,Tuesday
1114.24,51.49408957,7.41212052,163.08,12.75,-0.68,257.9,-81,-6,28,15,4,29391104,8.0,24.7104,36,campus,10,Tuesday
1215.48,51.49391457,7.41079288,166.68,8.8,0.0,258.11,-79,-5,17,12,4,29391104,3.0,21.4669,37,campus,10,Tuesday
1343.01,51.49367038,7.40886716,166.15,13.75,0.39,258.17,-84,-8,18,12,4,29391104,10.0,22.8115,76,campus,10,Tuesday
1478.97,51.49341952,7.40701479,168.21,13.58,0.0,257.34,-80,-6,17,10,3,29391106,5.0,13.5044,132,campus,10,Tuesday
1599.87,51.49319045,7.40519697,168.07,15.08,0.44,258.02,-88,-7,25,4,3,29391106,3.0,15.8311,76,campus,10,Tuesday
1771.05,51.49298416,7.40280907,169.83,11.75,-1.69,268.77,-91,-7,13,10,3,29391106,5.0,11.2076,105,campus,10,Tuesday
1834.32,51.49299009,7.40208135,170.14,0.0,-4.57,271.02,-92,-7,7,8,6,26385410,2.0,12.4708,48,campus,10,Tuesday
1835.21,51.49299009,7.40208135,169.98,0.0,0.0,271.02,-91,-8,12,7,6,26385410,8.0,12.0346,88,campus,10,Tuesday
1835.21,51.49299009,7.40208135,169.83,0.0,0.0,271.02,-91,-7,13,7,6,26385410,1.0,6.820119999999999,39,campus,10,Tuesday
2005.81,51.4913942,7.40173642,167.65,13.81,0.0,181.22,-86,-7,22,11,6,26385410,3.0,22.409000000000002,59,campus,10,Tuesday
2134.83,51.49024267,7.40170976,171.42,14.26,0.0,179.65,-81,-6,22,14,6,26385410,0.1,4.6243,51,campus,10,Tuesday
2212.81,51.48961979,7.40171601,175.48,0.0,0.0,180.89,-68,-5,21,11,6,26385410,8.0,25.1572,64,campus,10,Tuesday
2212.81,51.48961979,7.40171601,175.54,0.0,0.0,180.89,-73,-6,19,10,6,26385410,7.0,16.0137,110,campus,10,Tuesday
2229.75,51.48940778,7.40196995,174.37,8.25,1.29,101.97,-71,-7,28,15,6,26385410,4.0,16.008,71,campus,10,Tuesday
2352.89,51.48939081,7.40391277,177.85,13.74,0.48,90.56,-72,-6,16,13,6,26385410,4.0,13.1417,94,campus,10,Tuesday
2489.25,51.48941513,7.40576422,179.88,11.98,-0.36,84.8,-72,-6,21,12,2,26385408,9.0,24.4399,34,campus,10,Tuesday
2604.27,51.48965735,7.40747075,182.6,10.11,-2.9,79.16,-76,-6,20,10,2,26385408,4.0,13.8648,82,campus,10,Tuesday
2727.7,51.48990431,7.40927815,176.33,13.51,-0.28,76.71,-81,-6,21,8,2,26385408,10.0,25.1493,108,campus,10,Tuesday
2856.3,51.49012501,7.4109765,170.19,13.22,-0.2,77.16,-79,-5,24,12,2,26385408,8.0,23.5901,58,campus,10,Tuesday
156.48,51.4904753,7.41360511,165.24,14.02,0.0,79.02,-90,-6,10,8,2,26385408,4.0,14.8561,48,campus,10,Tuesday
305.77,51.49069606,7.41585819,156.05,13.35,0.0,87.4,-85,-6,22,11,2,26385408,6.0,20.0,55,campus,10,Tuesday
363.11,51.49063427,7.41662678,152.9,0.34,0.0,100.99,-83,-5,19,12,4,29391105,0.5,5.102040000000001,101,campus,10,Tuesday
363.24,51.49063427,7.41662678,152.77,0.0,0.0,100.99,-81,-5,24,12,4,29391105,0.1,4.32434,65,campus,10,Tuesday
534.88,51.49180015,7.41679556,153.55,11.56,0.0,342.2,-96,-9,8,7,4,29391105,2.0,8.22199,104,campus,10,Tuesday
674.2,51.49299378,7.41599538,154.5,12.52,0.0,345.42,-91,-6,10,9,4,29391105,1.0,2.91545,117,campus,10,Tuesday
775.78,51.4938614,7.4157078,154.63,13.51,0.0,348.1,-92,-7,13,9,4,29391105,0.1,6.666689999999999,50,campus,10,Tuesday
883.42,51.49448375,7.41485101,153.73,11.32,0.0,256.75,-93,-10,10,8,5,29391104,5.0,15.4381,37,campus,10,Tuesday
985.61,51.49427506,7.41339539,157.9,2.22,0.0,257.31,-90,-7,12,6,5,29391104,9.0,21.5827,35,campus,10,Tuesday
988.64,51.49427065,7.41337639,158.83,0.0,0.0,254.77,-86,-7,14,12,5,29391104,0.5,6.2893099999999995,83,campus,10,Tuesday
1112.0,51.49399892,7.41146212,163.16,15.01,0.0,258.51,-81,-5,23,12,5,29391104,3.0,15.9468,58,campus,10,Tuesday
1263.8,51.49373139,7.40936547,163.15,14.51,0.0,257.95,-84,-10,19,11,5,29391104,3.0,13.5823,35,campus,10,Tuesday
1426.23,51.49342354,7.40704934,163.42,14.4,0.0,257.08,-81,-7,8,6,3,29391106,8.0,23.5814,38,campus,10,Tuesday
1575.33,51.49315301,7.40496778,164.85,15.31,0.0,258.31,-89,-7,28,9,3,29391106,5.0,14.9589,106,campus,10,Tuesday
1712.44,51.49296529,7.40288172,160.71,14.68,0.2,266.81,-91,-7,29,11,3,29391106,2.0,7.32265,46,campus,10,Tuesday
1810.26,51.49281387,7.40177575,163.88,8.47,0.0,177.14,-92,-7,9,9,6,26385410,2.0,11.1266,50,campus,10,Tuesday
1926.18,51.49176602,7.40178246,167.91,12.68,0.0,177.8,-86,-7,30,10,6,26385410,4.0,20.2532,47,campus,10,Tuesday
2061.99,51.49047809,7.40171534,173.71,15.58,0.0,180.14,-82,-6,33,12,6,26385410,2.0,12.4902,50,campus,10,Tuesday
2169.4,51.48954935,7.40174462,185.56,1.09,0.0,177.94,-72,-6,33,15,6,26385410,0.5,6.43087,123,campus,10,Tuesday
2203.2,51.48936698,7.40204781,185.46,9.26,0.0,93.35,-69,-6,32,12,6,26385410,0.1,4.25534,76,campus,10,Tuesday
2330.77,51.48936455,7.40388335,173.33,13.63,0.0,90.9,-70,-7,29,12,6,26385410,0.1,4.6243,45,campus,10,Tuesday
2630.83,51.48975614,7.40826791,176.09,12.0,0.0,80.09,-72,-5,21,12,1,26385408,8.0,18.7354,81,campus,10,Tuesday
241.26,51.44777378,7.48799197,260.6,13.29,-11.05,192.18,-103,-9,4,7,6,28371201,8.0,7.02371,31,highway,6,Wednesday
351.24,51.44685367,7.48799929,263.37,13.11,0.35,170.65,-106,-10,-2,6,9,27771909,9.0,9.7035,35,highway,6,Wednesday
719.53,51.44463335,7.49162522,278.59,0.0,-1.28,127.23,-105,-10,7,9,9,27771909,10.0,4.788130000000001,32,highway,6,Wednesday
719.82,51.44463335,7.49162522,278.6,0.0,0.0,127.23,-108,-10,0,6,13,28371201,5.0,2.66436,730,highway,6,Wednesday
719.82,51.44463335,7.49162522,278.63,0.0,0.0,127.23,-107,-9,-2,5,7,27771907,3.0,3.18598,746,highway,6,Wednesday
719.82,51.444552200000004,7.49175166,279.24,0.0,0.0,153.47,-107,-9,-1,5,7,27771907,5.0,11.9653,54,highway,6,Wednesday
779.79,51.44385425,7.49104259,283.6,14.38,2.28,216.53,-89,-6,20,15,7,27771907,9.0,25.7787,87,highway,6,Wednesday
902.91,51.44286449,7.48989352,282.16,15.25,-2.68,216.42,-88,-5,24,11,7,27771907,1.0,7.37327,95,highway,6,Wednesday
1256.03,51.4406692,7.48618605,285.17,14.77,1.35,232.97,-83,-6,22,12,7,27771907,5.0,9.37427,34,highway,6,Wednesday
1356.35,51.44015776,7.48510529,286.05,15.64,-0.16,233.26,-77,-6,27,12,1,27771908,2.0,21.5054,40,highway,6,Wednesday
1537.65,51.4391672,7.48285307,293.24,16.26,0.97,238.84,-72,-5,32,1,1,27771908,9.0,29.1498,34,highway,6,Wednesday
1665.46,51.43861217,7.48120847,294.94,15.21,0.0,240.13,-92,-5,23,12,1,27771908,0.5,10.3896,34,highway,6,Wednesday
1863.33,51.43778227,7.47879601,295.54,15.63,0.32,242.09,-103,-7,8,12,1,27771908,7.0,18.4818,38,highway,6,Wednesday
2017.57,51.43714208,7.47665057,297.82,10.94,-3.0,261.7,-109,-9,5,8,1,27771908,6.0,14.218,64,highway,6,Wednesday
2089.65,51.43761192,7.47636688,293.62,11.29,14.18,43.22,-93,-5,22,12,1,27771908,1.0,6.99913,34,highway,6,Wednesday
2218.14,51.43843122,7.47808195,295.95,19.79,6.27,55.18,-77,-4,30,15,1,27771908,0.1,5.4422,38,highway,6,Wednesday
2492.72,51.43976899,7.48116296,291.4,24.62,-0.15,52.1,-86,-5,24,15,1,27771908,5.0,19.7433,63,highway,6,Wednesday
2737.57,51.44131382,7.48358725,282.21,24.27,-0.2,35.12,-83,-6,25,15,1,27771908,8.0,32.016,33,highway,6,Wednesday
2963.0,51.44323354,7.48521907,274.56,23.71,-0.82,23.55,-83,-7,23,15,1,27771909,5.0,30.3951,35,highway,6,Wednesday
3166.33,51.44470666,7.48652414,269.46,12.89,-3.31,67.19,-69,-4,32,12,1,27771909,10.0,34.7373,33,highway,6,Wednesday
3272.12,51.44420429,7.48751771,268.59,13.17,0.42,187.64,-73,-5,26,1,1,27771909,0.5,11.4943,38,highway,6,Wednesday
3471.08,51.44371227,7.48479918,267.01,19.97,1.64,267.02,-80,-5,30,12,1,27771909,8.0,19.7836,39,highway,6,Wednesday
3666.95,51.44365709,7.48201936,266.41,21.63,0.31,266.81,-75,-5,29,15,1,27771909,7.0,21.9522,37,highway,6,Wednesday
3881.51,51.4434732,7.47879919,260.92,23.96,3.66,262.61,-91,-6,14,12,1,27771909,5.0,18.3824,34,highway,6,Wednesday
4099.59,51.44323211,7.47595449,256.74,25.9,0.41,261.19,-92,-6,14,15,1,27771909,1.0,7.87402,37,highway,6,Wednesday
4541.9,51.44241488,7.46964648,247.24,31.43,0.02,258.21,-96,-6,7,15,10,30422273,5.0,6.694560000000001,40,highway,6,Wednesday
4676.39,51.44213078,7.46741994,242.22,31.71,1.16,258.96,-105,-8,4,11,10,30422273,0.1,2.4767900000000003,33,highway,6,Wednesday
5899.46,51.44187482,7.45007452,228.58,29.89,-0.23,278.33,-80,-5,22,11,28,33527559,4.0,3.7296,36,highway,6,Wednesday
6120.09,51.44219604,7.44695649,226.22,33.23,0.74,281.31,-71,-6,24,15,28,33527559,2.0,2.81343,35,highway,6,Wednesday
6376.27,51.44278584,7.44304958,226.21,36.55,2.76,285.12,-65,-6,25,15,28,33527559,7.0,21.555,174,highway,6,Wednesday
6629.41,51.44344997,7.43958078,222.9,34.78,-8.41,288.46,-64,-4,22,15,28,33527559,0.1,5.55558,35,highway,6,Wednesday
7171.91,51.44535955,7.43257111,207.47,35.91,-0.04,300.86,-74,-6,30,15,0,33527561,2.0,2.98563,36,highway,6,Wednesday
7454.88,51.44686892,7.42938331,195.75,34.26,0.21,312.41,-74,-7,23,14,0,33527561,5.0,11.5942,41,highway,6,Wednesday
7721.38,51.44867012,7.42678291,186.45,33.91,-0.1,323.84,-84,-6,11,11,0,33527561,0.5,2.98063,32,highway,6,Wednesday
8226.95,51.45285978,7.42362362,166.36,35.04,17.26,342.58,-91,-7,10,7,0,33527561,0.5,0.850159,456,highway,6,Wednesday
9107.1,51.45994622,7.41906019,152.65,36.59,0.11,326.73,-84,-8,0,8,26,28368651,10.0,7.47175,36,highway,6,Wednesday
9228.42,51.46103008,7.41782948,152.78,37.02,1.44,322.83,-78,-9,5,7,10,27770883,6.0,14.5366,398,highway,6,Wednesday
9501.62,51.46280263,7.41535018,154.19,37.92,0.42,315.6,-80,-6,6,8,8,27770883,2.0,11.0421,35,highway,6,Wednesday
9836.43,51.46486166,7.4116365,155.07,38.94,1.01,308.29,-76,-7,13,12,8,27770883,0.1,3.86475,37,highway,6,Wednesday
10670.87,51.46965773,7.40249417,159.98,39.04,1.27,313.79,-87,-10,7,7,20,27771140,9.0,31.1284,47,highway,6,Wednesday
11069.77,51.47218766,7.39867087,162.73,31.03,-1.57,320.19,-81,-7,25,14,20,27771140,4.0,9.19805,36,highway,6,Wednesday
11393.77,51.47442177,7.39580169,168.53,26.82,-0.36,323.4,-89,-9,15,12,20,27771140,10.0,17.9735,41,highway,6,Wednesday
11583.22,51.47590276,7.39430455,172.72,23.23,-3.04,330.04,-79,-7,27,14,20,27771140,7.0,26.6667,33,highway,6,Wednesday
11765.21,51.47730999,7.39323472,175.36,19.47,0.0,340.07,-84,-8,21,7,20,27771140,0.1,3.33335,54,highway,6,Wednesday
11972.75,51.47900497,7.39369309,181.87,13.47,-2.12,29.5,-85,-6,22,10,4,27771139,5.0,16.6597,34,highway,6,Wednesday
12101.65,51.48002063,7.39342077,186.19,9.21,-1.81,341.21,-93,-8,6,10,4,27771139,5.0,12.2026,47,highway,6,Wednesday
12202.81,51.48065924,7.39444994,188.4,16.05,1.35,57.02,-84,-5,28,15,5,27771139,2.0,6.18956,37,highway,6,Wednesday
12389.96,51.48151129,7.39677893,192.21,16.3,-0.29,59.11,-86,-6,13,10,6,27771139,6.0,13.3333,43,highway,6,Wednesday
12494.82,51.48206046,7.39803188,191.32,14.4,-0.7,52.42,-78,-6,25,14,6,27771139,0.5,9.28074,35,highway,6,Wednesday
12805.89,51.48431713,7.40076708,191.85,15.26,0.0,39.12,-97,-10,2,9,9,28365058,4.0,14.2096,35,highway,6,Wednesday
12928.51,51.48510005,7.40191627,189.3,14.26,-0.35,42.86,-101,-9,6,7,9,28365058,0.5,9.02935,34,highway,6,Wednesday
13036.01,51.48577965,7.402721700000001,185.39,8.18,4.12,328.9,-88,-5,5,6,16,29391105,0.1,4.6243,82,highway,6,Wednesday
13150.04,51.48664796,7.40191188,184.29,12.82,0.0,336.8,-97,-9,2,6,14,33519104,2.0,17.316,37,highway,6,Wednesday
13431.76,51.48917518,7.40174514,180.83,6.5,-3.67,359.96,-84,-7,16,12,3,26385409,3.0,15.5844,35,highway,6,Wednesday
13448.72,51.48926284,7.40174708,181.0,0.0,0.0,359.36,-65,-5,40,13,2,26385410,1.0,10.7527,46,highway,6,Wednesday
13448.72,51.48926284,7.40174708,181.25,0.0,0.0,359.36,-66,-5,40,14,2,26385410,1.0,14.2857,38,highway,6,Wednesday
13475.98,51.48948306,7.40237885,184.71,11.19,10.41,84.47,-72,-6,17,13,2,26385410,8.0,29.0777,37,highway,6,Wednesday
13576.24,51.489441799999994,7.40390059,182.18,12.7,0.0,91.26,-73,-6,26,14,2,26385410,0.1,5.673780000000001,112,highway,6,Wednesday
13855.18,51.48973426,7.4078864,186.09,13.24,0.56,77.68,-73,-6,23,12,1,26385408,6.0,21.1175,34,highway,6,Wednesday
13993.15,51.48999146,7.40979639,190.53,14.11,0.31,77.65,-77,-6,23,15,1,26385408,3.0,10.1523,124,highway,6,Wednesday
14124.02,51.49023733,7.41164544,181.66,12.36,-2.16,77.53,-84,-6,25,10,1,26385408,6.0,20.592,39,highway,6,Wednesday
131.75,51.44887686,7.48835099,246.57,13.28,0.07,185.77,-100,-9,8,11,6,28371201,5.0,14.8754,40,highway,6,Thursday
268.65,51.44763153,7.48787841,250.04,13.39,-0.4,190.13,-93,-9,0,10,10,27771906,2.0,6.0218300000000005,58,highway,6,Thursday
684.84,51.44477427,7.49127143,277.34,8.0,0.0,127.38,-93,-13,13,14,10,27771906,4.0,1.4313200000000001,66,highway,6,Thursday
729.53,51.44444084,7.49171214,276.92,6.94,2.98,197.96,-89,-11,-8,8,6,27771904,4.0,2.45832,74,highway,6,Thursday
807.63,51.44382713,7.49101696,271.94,12.45,0.0,215.12,-86,-12,-6,9,6,27771904,7.0,4.96674,823,highway,6,Thursday
831.42,51.44362841,7.49078054,271.93,13.4,0.0,216.49,-81,-11,4,9,6,27771904,5.0,7.62195,149,highway,6,Thursday
914.32,51.44303058,7.49005072,274.66,13.84,-0.9,216.48,-76,-5,29,12,6,27771904,1.0,5.43848,38,highway,6,Thursday
1134.93,51.44155358,7.48803517,277.15,13.95,0.0,228.77,-63,-5,23,13,6,27771904,10.0,11.2486,38,highway,6,Thursday
1192.38,51.44123987,7.48735583,279.48,14.7,-0.08,231.49,-62,-9,32,15,6,27771904,0.5,3.72787,46,highway,6,Thursday
1329.24,51.44043958,7.48562954,279.18,14.96,2.27,232.47,-56,-6,27,12,1,27771905,0.5,10.4712,39,highway,6,Thursday
1670.7,51.43879045,7.48162472,284.14,14.34,-0.05,241.53,-78,-6,16,11,1,27771905,1.0,2.5220700000000003,85,highway,6,Thursday
2146.12,51.43774905,7.47670307,286.88,13.2,2.23,55.4,-95,-8,3,12,1,27771905,10.0,2.6726400000000003,56,highway,6,Thursday
2182.43,51.43797942,7.47720488,288.31,16.87,3.52,54.93,-100,-14,-13,2,9,27771905,0.5,0.542962,1714,highway,6,Thursday
2201.21,51.43806729,7.47740318,288.82,18.22,0.0,55.81,-98,-11,-3,6,9,27771905,4.0,1.80282,1774,highway,6,Thursday
2326.68,51.43870175,7.47891714,287.11,23.64,1.79,57.43,-78,-10,9,13,9,27771905,9.0,8.09353,372,highway,6,Thursday
2486.03,51.43957415,7.48096851,288.3,23.84,2.24,53.41,-76,-9,14,12,9,27771905,9.0,11.200999999999999,38,highway,6,Thursday
2684.0,51.44081985,7.48299216,280.21,24.69,0.0,40.02,-81,-6,10,10,9,27771905,4.0,7.05779,39,highway,6,Thursday
2823.68,51.44172198,7.48399924,273.53,25.01,0.08,30.55,-66,-6,11,14,9,27771905,0.1,4.8193,76,highway,6,Thursday
3116.93,51.44414897,7.48579777,270.26,17.13,0.0,21.28,-62,-9,14,12,1,27771906,6.0,17.1674,36,highway,6,Thursday
3270.59,51.44443033,7.48744447,267.25,12.91,0.0,146.24,-71,-6,8,12,1,27771906,4.0,7.3159600000000005,100,highway,6,Thursday
3390.98,51.44378153,7.48644523,265.37,15.5,17.01,270.29,-64,-8,15,12,1,27771906,3.0,7.283760000000001,43,highway,6,Thursday
3954.62,51.44341335,7.47814617,260.36,31.01,0.0,262.75,-81,-9,16,11,1,27771906,8.0,10.5298,64,highway,6,Thursday
4469.3,51.44263871,7.47106121,249.11,29.65,0.0,258.52,-112,-15,-15,1,1,27771906,1.0,8.00801,219,highway,6,Thursday
4606.94,51.44237437,7.46898667,244.11,29.79,0.0,258.11,-84,-10,14,11,5,27771906,10.0,4.54933,36,highway,6,Thursday
4824.14,51.44201298,7.46601023,240.58,30.75,0.01,260.16,-113,-16,1,8,10,30422273,0.5,0.8412200000000001,39,highway,6,Thursday
5330.16,51.44158255,7.45886563,239.49,27.07,0.41,267.47,-101,-13,0,6,28,33527559,4.0,2.6936,39,highway,6,Thursday
5434.65,51.44154722,7.45728166,236.97,29.03,1.18,269.42,-95,-9,3,8,28,33527559,1.0,2.1175200000000003,749,highway,6,Thursday
5697.47,51.44162344,7.45346424,233.53,28.74,-0.85,274.7,-84,-6,19,10,28,33527559,9.0,15.2252,37,highway,6,Thursday
6291.75,51.44244374,7.44510536,226.41,23.58,0.0,283.02,-72,-6,34,15,28,33527559,9.0,8.24742,35,highway,6,Thursday
6324.95,51.44249513,7.44476832,226.65,23.87,0.0,283.34,-63,-8,24,15,28,33527559,0.1,5.36915,38,highway,6,Thursday
6588.68,51.44311244,7.44113016,225.52,26.63,-0.41,287.14,-57,-5,34,15,28,33527559,0.1,4.4944,101,highway,6,Thursday
6864.93,51.44395134,7.43731435,219.94,26.06,0.53,291.3,-67,-7,13,9,28,33527559,0.1,3.66974,49,highway,6,Thursday
7147.57,51.44504044,7.43345242,208.23,30.71,0.0,298.02,-68,-6,24,15,1,33527561,1.0,10.4031,38,highway,6,Thursday
7982.7,51.45022559,7.42523798,175.35,30.53,-0.21,332.12,-69,-5,19,15,1,33527561,10.0,4.46304,37,highway,6,Thursday
8909.0,51.45815429,7.42067062,154.61,31.4,0.59,334.29,-90,-10,9,7,1,33527561,10.0,3.1247599999999998,1906,highway,6,Thursday
8998.02,51.45892022,7.42002598,154.0,33.07,6.88,330.92,-93,-10,5,6,45,28365063,6.0,2.31459,503,highway,6,Thursday
9114.39,51.45970694,7.41927526,153.24,34.36,0.83,327.73,-87,-11,2,8,18,27770889,9.0,8.56531,3261,highway,6,Thursday
9147.81,51.4599699,7.41900609,153.25,34.81,0.0,326.88,-93,-10,2,10,27,33527554,8.0,14.4274,929,highway,6,Thursday
9293.18,51.46102158,7.4178215,152.97,36.2,0.51,323.06,-86,-14,0,4,10,27770883,1.0,8.69565,35,highway,6,Thursday
9639.77,51.46334417,7.41445558,152.91,33.93,-0.06,313.05,-86,-9,7,9,10,27770883,1.0,10.0376,46,highway,6,Thursday
10051.8,51.46566691,7.40994682,154.62,32.68,0.0,308.01,-97,-11,10,7,4,27770883,7.0,19.5804,41,highway,6,Thursday
10322.41,51.46717097,7.40690954,157.15,33.81,0.0,309.58,-92,-8,6,10,4,27770885,2.0,16.9133,38,highway,6,Thursday
10716.45,51.469553600000005,7.40272407,159.42,31.83,0.0,314.69,-84,-8,8,12,20,27771140,5.0,13.8217,36,highway,6,Thursday
10983.17,51.47130711,7.39996306,162.21,29.83,0.42,317.01,-79,-6,20,12,20,27771140,3.0,14.3369,38,highway,6,Thursday
11310.61,51.47353606,7.396882300000001,167.08,28.47,-1.7,321.27,-83,-7,11,15,20,27771140,5.0,15.1688,45,highway,6,Thursday
11542.79,51.47513011,7.39502942,169.62,26.32,-0.03,327.44,-85,-8,12,15,20,27771140,1.0,7.61905,45,highway,6,Thursday
